Time period;Average power, day;Average power, night;Average power;Temperature
20.10. 01:00:00;;1,750;1,750;
20.10. 02:00:00;;1,940;1,940;
20.10. 03:00:00;;1,260;1,260;
20.10. 04:00:00;;2,480;2,480;
20.10. 05:00:00;;2,400;2,400;
20.10. 06:00:00;;2,300;2,300;
20.10. 07:00:00;2,410;;2,410;
20.10. 08:00:00;1,860;;1,860;
20.10. 09:00:00;1,410;;1,410;
20.10. 10:00:00;1,890;;1,890;
20.10. 11:00:00;1,300;;1,300;
20.10. 12:00:00;1,220;;1,220;
20.10. 13:00:00;1,360;;1,360;
20.10. 14:00:00;1,620;;1,620;
20.10. 15:00:00;1,840;;1,840;
20.10. 16:00:00;1,300;;1,300;
20.10. 17:00:00;1,500;;1,500;
20.10. 18:00:00;1,570;;1,570;
20.10. 19:00:00;1,460;;1,460;
20.10. 20:00:00;1,040;;1,040;
20.10. 21:00:00;1,590;;1,590;
20.10. 22:00:00;;1,100;1,100;
20.10. 23:00:00;;1,400;1,400;
21.10. 00:00:00;;4,700;4,700;
21.10. 01:00:00;;2,780;2,780;
21.10. 02:00:00;;2,500;2,500;
21.10. 03:00:00;;2,000;2,000;
21.10. 04:00:00;;2,510;2,510;
21.10. 05:00:00;;1,940;1,940;
21.10. 06:00:00;;2,380;2,380;
21.10. 07:00:00;1,340;;1,340;
21.10. 08:00:00;2,740;;2,740;
21.10. 09:00:00;1,970;;1,970;
21.10. 10:00:00;1,870;;1,870;
21.10. 11:00:00;1,450;;1,450;
21.10. 12:00:00;1,220;;1,220;
21.10. 13:00:00;1,500;;1,500;
21.10. 14:00:00;2,140;;2,140;
21.10. 15:00:00;1,730;;1,730;
21.10. 16:00:00;1,750;;1,750;
21.10. 17:00:00;1,680;;1,680;
21.10. 18:00:00;1,700;;1,700;
21.10. 19:00:00;2,330;;2,330;
21.10. 20:00:00;2,430;;2,430;
21.10. 21:00:00;1,770;;1,770;
21.10. 22:00:00;;1,850;1,850;
21.10. 23:00:00;;1,310;1,310;
22.10. 00:00:00;;4,330;4,330;
22.10. 01:00:00;;3,230;3,230;
22.10. 02:00:00;;3,060;3,060;
22.10. 03:00:00;;2,270;2,270;
22.10. 04:00:00;;2,310;2,310;
22.10. 05:00:00;;2,780;2,780;
22.10. 06:00:00;;2,220;2,220;
22.10. 07:00:00;1,890;;1,890;
22.10. 08:00:00;1,740;;1,740;
22.10. 09:00:00;1,500;;1,500;
22.10. 10:00:00;2,630;;2,630;
22.10. 11:00:00;2,920;;2,920;
22.10. 12:00:00;2,330;;2,330;
22.10. 13:00:00;2,750;;2,750;
22.10. 14:00:00;4,070;;4,070;
22.10. 15:00:00;2,530;;2,530;
22.10. 16:00:00;3,370;;3,370;
22.10. 17:00:00;4,270;;4,270;
22.10. 18:00:00;1,480;;1,480;
22.10. 19:00:00;1,710;;1,710;
22.10. 20:00:00;1,440;;1,440;
22.10. 21:00:00;2,390;;2,390;
22.10. 22:00:00;;2,700;2,700;
22.10. 23:00:00;;2,150;2,150;
23.10. 00:00:00;;3,300;3,300;
23.10. 01:00:00;;2,040;2,040;
23.10. 02:00:00;;1,780;1,780;
23.10. 03:00:00;;1,060;1,060;
23.10. 04:00:00;;1,650;1,650;
23.10. 05:00:00;;1,710;1,710;
23.10. 06:00:00;;1,410;1,410;
23.10. 07:00:00;1,870;;1,870;
23.10. 08:00:00;2,420;;2,420;
23.10. 09:00:00;3,350;;3,350;
23.10. 10:00:00;2,400;;2,400;
23.10. 11:00:00;1,540;;1,540;
23.10. 12:00:00;1,160;;1,160;
23.10. 13:00:00;1,120;;1,120;
23.10. 14:00:00;1,600;;1,600;
23.10. 15:00:00;1,560;;1,560;
23.10. 16:00:00;1,330;;1,330;
23.10. 17:00:00;1,340;;1,340;
23.10. 18:00:00;1,500;;1,500;
23.10. 19:00:00;3,590;;3,590;
23.10. 20:00:00;3,930;;3,930;
23.10. 21:00:00;2,940;;2,940;
23.10. 22:00:00;;1,590;1,590;
23.10. 23:00:00;;1,500;1,500;
24.10. 00:00:00;;3,580;3,580;
24.10. 01:00:00;;2,910;2,910;
24.10. 02:00:00;;2,850;2,850;
24.10. 03:00:00;;2,170;2,170;
24.10. 04:00:00;;1,630;1,630;
24.10. 05:00:00;;2,900;2,900;
24.10. 06:00:00;;5,130;5,130;
24.10. 07:00:00;3,140;;3,140;
24.10. 08:00:00;2,900;;2,900;
24.10. 09:00:00;1,770;;1,770;
24.10. 10:00:00;1,850;;1,850;
24.10. 11:00:00;2,230;;2,230;
24.10. 12:00:00;1,400;;1,400;
24.10. 13:00:00;1,360;;1,360;
24.10. 14:00:00;1,510;;1,510;
24.10. 15:00:00;1,470;;1,470;
24.10. 16:00:00;2,150;;2,150;
24.10. 17:00:00;2,650;;2,650;
24.10. 18:00:00;2,720;;2,720;
24.10. 19:00:00;2,590;;2,590;
24.10. 20:00:00;1,610;;1,610;
24.10. 21:00:00;1,790;;1,790;
24.10. 22:00:00;;2,250;2,250;
24.10. 23:00:00;;1,850;1,850;
25.10. 00:00:00;;3,770;3,770;
25.10. 01:00:00;;2,380;2,380;
25.10. 02:00:00;;3,000;3,000;
25.10. 03:00:00;;3,100;3,100;
25.10. 04:00:00;;3,720;3,720;
25.10. 05:00:00;;3,240;3,240;
25.10. 06:00:00;;1,830;1,830;
25.10. 07:00:00;1,650;;1,650;
25.10. 08:00:00;1,860;;1,860;
25.10. 09:00:00;1,980;;1,980;
25.10. 10:00:00;1,420;;1,420;
25.10. 11:00:00;1,480;;1,480;
25.10. 12:00:00;1,670;;1,670;
25.10. 13:00:00;1,600;;1,600;
25.10. 14:00:00;2,980;;2,980;
25.10. 15:00:00;2,520;;2,520;
25.10. 16:00:00;1,840;;1,840;
25.10. 17:00:00;1,230;;1,230;
25.10. 18:00:00;1,220;;1,220;
25.10. 19:00:00;2,430;;2,430;
25.10. 20:00:00;2,030;;2,030;
25.10. 21:00:00;1,430;;1,430;
25.10. 22:00:00;;1,190;1,190;
25.10. 23:00:00;;1,480;1,480;
26.10. 00:00:00;;3,980;3,980;
26.10. 01:00:00;;3,670;3,670;
26.10. 02:00:00;;3,290;3,290;
26.10. 03:00:00;;2,400;2,400;
26.10. 04:00:00;;1,320;1,320;
26.10. 05:00:00;;1,480;1,480;
26.10. 06:00:00;;2,550;2,550;
26.10. 07:00:00;2,800;;2,800;
26.10. 08:00:00;1,800;;1,800;
26.10. 09:00:00;2,040;;2,040;
26.10. 10:00:00;2,190;;2,190;
26.10. 11:00:00;2,510;;2,510;
26.10. 12:00:00;2,840;;2,840;
26.10. 13:00:00;2,170;;2,170;
26.10. 14:00:00;2,580;;2,580;
26.10. 15:00:00;3,010;;3,010;
26.10. 16:00:00;2,210;;2,210;
26.10. 17:00:00;2,370;;2,370;
26.10. 18:00:00;2,630;;2,630;
26.10. 19:00:00;1,570;;1,570;
26.10. 20:00:00;1,860;;1,860;
26.10. 21:00:00;2,780;;2,780;
26.10. 22:00:00;;3,070;3,070;
26.10. 23:00:00;;3,310;3,310;
27.10. 00:00:00;;4,150;4,150;
27.10. 01:00:00;;2,370;2,370;
27.10. 02:00:00;;2,420;2,420;
27.10. 03:00:00;;2,560;2,560;
27.10. 04:00:00;;2,540;2,540;
27.10. 05:00:00;;2,570;2,570;
27.10. 06:00:00;;2,320;2,320;
27.10. 07:00:00;2,320;;2,320;
27.10. 08:00:00;2,090;;2,090;
27.10. 09:00:00;2,560;;2,560;
27.10. 10:00:00;3,160;;3,160;
27.10. 11:00:00;2,610;;2,610;
27.10. 12:00:00;1,540;;1,540;
27.10. 13:00:00;1,700;;1,700;
27.10. 14:00:00;1,420;;1,420;
27.10. 15:00:00;3,330;;3,330;
27.10. 16:00:00;2,550;;2,550;
27.10. 17:00:00;1,760;;1,760;
27.10. 18:00:00;2,530;;2,530;
27.10. 19:00:00;2,870;;2,870;
27.10. 20:00:00;2,100;;2,100;
27.10. 21:00:00;1,750;;1,750;
27.10. 22:00:00;;2,450;2,450;
27.10. 23:00:00;;2,050;2,050;
28.10. 00:00:00;;3,500;3,500;
28.10. 01:00:00;;2,210;2,210;
28.10. 02:00:00;;2,290;2,290;
28.10. 03:00:00;;1,810;1,810;
28.10. 04:00:00;;1,410;1,410;
28.10. 05:00:00;;1,980;1,980;
28.10. 06:00:00;;2,590;2,590;
28.10. 07:00:00;2,480;;2,480;
28.10. 08:00:00;2,390;;2,390;
28.10. 09:00:00;2,490;;2,490;
28.10. 10:00:00;1,590;;1,590;
28.10. 11:00:00;3,470;;3,470;
28.10. 12:00:00;1,470;;1,470;
28.10. 13:00:00;1,210;;1,210;
28.10. 14:00:00;2,970;;2,970;
28.10. 15:00:00;3,470;;3,470;
28.10. 16:00:00;3,530;;3,530;
28.10. 17:00:00;3,560;;3,560;
28.10. 18:00:00;1,660;;1,660;
28.10. 19:00:00;1,590;;1,590;
28.10. 20:00:00;1,900;;1,900;
28.10. 21:00:00;1,870;;1,870;
28.10. 22:00:00;;1,940;1,940;
28.10. 23:00:00;;1,950;1,950;
29.10. 00:00:00;;3,200;3,200;
29.10. 01:00:00;;2,220;2,220;
29.10. 02:00:00;;3,540;3,540;
29.10. 03:00:00;;2,720;2,720;
29.10. 03:00:00;;2,860;2,860;
29.10. 04:00:00;;1,400;1,400;
29.10. 05:00:00;;1,690;1,690;
29.10. 06:00:00;;2,130;2,130;
29.10. 07:00:00;2,460;;2,460;
29.10. 08:00:00;1,940;;1,940;
29.10. 09:00:00;2,950;;2,950;
29.10. 10:00:00;3,440;;3,440;
29.10. 11:00:00;3,950;;3,950;
29.10. 12:00:00;2,830;;2,830;
29.10. 13:00:00;2,100;;2,100;
29.10. 14:00:00;1,260;;1,260;
29.10. 15:00:00;0,960;;0,960;
29.10. 16:00:00;1,190;;1,190;
29.10. 17:00:00;2,630;;2,630;
29.10. 18:00:00;2,410;;2,410;
29.10. 19:00:00;1,990;;1,990;
29.10. 20:00:00;1,400;;1,400;
29.10. 21:00:00;1,830;;1,830;
29.10. 22:00:00;;1,900;1,900;
29.10. 23:00:00;;4,340;4,340;
30.10. 00:00:00;;2,790;2,790;0,5
30.10. 01:00:00;;2,550;2,550;
30.10. 02:00:00;;2,080;2,080;
30.10. 03:00:00;;2,580;2,580;
30.10. 04:00:00;;2,560;2,560;
30.10. 05:00:00;;2,790;2,790;
30.10. 06:00:00;;2,230;2,230;
30.10. 07:00:00;2,480;;2,480;
30.10. 08:00:00;1,840;;1,840;
30.10. 09:00:00;1,930;;1,930;
30.10. 10:00:00;2,230;;2,230;
30.10. 11:00:00;1,750;;1,750;
30.10. 12:00:00;1,200;;1,200;
30.10. 13:00:00;1,230;;1,230;
30.10. 14:00:00;1,780;;1,780;
30.10. 15:00:00;1,710;;1,710;
30.10. 16:00:00;1,490;;1,490;
30.10. 17:00:00;2,010;;2,010;
30.10. 18:00:00;1,860;;1,860;
30.10. 19:00:00;1,990;;1,990;
30.10. 20:00:00;1,910;;1,910;
30.10. 21:00:00;1,450;;1,450;
30.10. 22:00:00;;1,900;1,900;
30.10. 23:00:00;;3,980;3,980;
31.10. 00:00:00;;1,990;1,990;-1
31.10. 01:00:00;;2,110;2,110;
31.10. 02:00:00;;1,140;1,140;
31.10. 03:00:00;;1,340;1,340;
31.10. 04:00:00;;2,390;2,390;
31.10. 05:00:00;;2,880;2,880;
31.10. 06:00:00;;2,430;2,430;
31.10. 07:00:00;2,170;;2,170;
31.10. 08:00:00;1,870;;1,870;
31.10. 09:00:00;2,150;;2,150;
31.10. 10:00:00;2,260;;2,260;
31.10. 11:00:00;1,630;;1,630;
31.10. 12:00:00;1,400;;1,400;
31.10. 13:00:00;1,290;;1,290;
31.10. 14:00:00;1,570;;1,570;
31.10. 15:00:00;3,130;;3,130;
31.10. 16:00:00;2,010;;2,010;
31.10. 17:00:00;1,740;;1,740;
31.10. 18:00:00;1,720;;1,720;
31.10. 19:00:00;2,060;;2,060;
31.10. 20:00:00;3,320;;3,320;
31.10. 21:00:00;2,570;;2,570;
31.10. 22:00:00;;2,040;2,040;
31.10. 23:00:00;;3,540;3,540;
1.11. 00:00:00;;2,800;2,800;-2,2
1.11. 01:00:00;;4,170;4,170;
1.11. 02:00:00;;3,230;3,230;
1.11. 03:00:00;;3,000;3,000;
1.11. 04:00:00;;1,540;1,540;
1.11. 05:00:00;;3,730;3,730;
1.11. 06:00:00;;3,900;3,900;
1.11. 07:00:00;2,000;;2,000;
1.11. 08:00:00;1,560;;1,560;
1.11. 09:00:00;1,620;;1,620;
1.11. 10:00:00;2,010;;2,010;
1.11. 11:00:00;2,680;;2,680;
1.11. 12:00:00;2,020;;2,020;
1.11. 13:00:00;1,800;;1,800;
1.11. 14:00:00;1,270;;1,270;
1.11. 15:00:00;2,000;;2,000;
1.11. 16:00:00;2,480;;2,480;
1.11. 17:00:00;2,540;;2,540;
1.11. 18:00:00;1,870;;1,870;
1.11. 19:00:00;2,300;;2,300;
1.11. 20:00:00;2,520;;2,520;
1.11. 21:00:00;3,070;;3,070;
1.11. 22:00:00;;3,240;3,240;
1.11. 23:00:00;;6,370;6,370;
2.11. 00:00:00;;4,670;4,670;-3,5
2.11. 01:00:00;;4,190;4,190;
2.11. 02:00:00;;3,600;3,600;
2.11. 03:00:00;;3,320;3,320;
2.11. 04:00:00;;2,880;2,880;
2.11. 05:00:00;;2,460;2,460;
2.11. 06:00:00;;3,000;3,000;
2.11. 07:00:00;4,050;;4,050;
2.11. 08:00:00;3,100;;3,100;
2.11. 09:00:00;3,210;;3,210;
2.11. 10:00:00;2,110;;2,110;
2.11. 11:00:00;2,500;;2,500;
2.11. 12:00:00;2,090;;2,090;
2.11. 13:00:00;2,040;;2,040;
2.11. 14:00:00;1,850;;1,850;
2.11. 15:00:00;1,820;;1,820;
2.11. 16:00:00;2,660;;2,660;
2.11. 17:00:00;3,260;;3,260;
2.11. 18:00:00;3,020;;3,020;
2.11. 19:00:00;2,300;;2,300;
2.11. 20:00:00;1,550;;1,550;
2.11. 21:00:00;2,110;;2,110;
2.11. 22:00:00;;1,790;1,790;
2.11. 23:00:00;;4,650;4,650;
3.11. 00:00:00;;2,580;2,580;0,9
3.11. 01:00:00;;1,600;1,600;
3.11. 02:00:00;;2,510;2,510;
3.11. 03:00:00;;2,480;2,480;
3.11. 04:00:00;;1,700;1,700;
3.11. 05:00:00;;1,840;1,840;
3.11. 06:00:00;;1,860;1,860;
3.11. 07:00:00;2,110;;2,110;
3.11. 08:00:00;2,070;;2,070;
3.11. 09:00:00;1,690;;1,690;
3.11. 10:00:00;1,430;;1,430;
3.11. 11:00:00;1,680;;1,680;
3.11. 12:00:00;2,200;;2,200;
3.11. 13:00:00;2,830;;2,830;
3.11. 14:00:00;1,870;;1,870;
3.11. 15:00:00;1,560;;1,560;
3.11. 16:00:00;1,270;;1,270;
3.11. 17:00:00;1,190;;1,190;
3.11. 18:00:00;1,980;;1,980;
3.11. 19:00:00;1,880;;1,880;
3.11. 20:00:00;1,610;;1,610;
3.11. 21:00:00;1,460;;1,460;
3.11. 22:00:00;;1,910;1,910;
3.11. 23:00:00;;3,350;3,350;
4.11. 00:00:00;;3,510;3,510;4,9
4.11. 01:00:00;;2,360;2,360;
4.11. 02:00:00;;1,430;1,430;
4.11. 03:00:00;;1,480;1,480;
4.11. 04:00:00;;1,050;1,050;
4.11. 05:00:00;;1,060;1,060;
4.11. 06:00:00;;1,740;1,740;
4.11. 07:00:00;1,400;;1,400;
4.11. 08:00:00;1,180;;1,180;
4.11. 09:00:00;1,470;;1,470;
4.11. 10:00:00;3,640;;3,640;
4.11. 11:00:00;2,010;;2,010;
4.11. 12:00:00;2,080;;2,080;
4.11. 13:00:00;2,800;;2,800;
4.11. 14:00:00;2,310;;2,310;
4.11. 15:00:00;1,400;;1,400;
4.11. 16:00:00;1,200;;1,200;
4.11. 17:00:00;1,400;;1,400;
4.11. 18:00:00;5,520;;5,520;
4.11. 19:00:00;4,080;;4,080;
4.11. 20:00:00;1,290;;1,290;
4.11. 21:00:00;1,670;;1,670;
4.11. 22:00:00;;1,300;1,300;
4.11. 23:00:00;;2,630;2,630;
5.11. 00:00:00;;2,330;2,330;6,5
5.11. 01:00:00;;2,350;2,350;
5.11. 02:00:00;;2,080;2,080;
5.11. 03:00:00;;2,930;2,930;
5.11. 04:00:00;;1,650;1,650;
5.11. 05:00:00;;0,730;0,730;
5.11. 06:00:00;;0,710;0,710;
5.11. 07:00:00;1,190;;1,190;
5.11. 08:00:00;0,800;;0,800;
5.11. 09:00:00;1,190;;1,190;
5.11. 10:00:00;1,530;;1,530;
5.11. 11:00:00;2,170;;2,170;
5.11. 12:00:00;1,930;;1,930;
5.11. 13:00:00;1,630;;1,630;
5.11. 14:00:00;2,030;;2,030;
5.11. 15:00:00;2,820;;2,820;
5.11. 16:00:00;3,690;;3,690;
5.11. 17:00:00;1,540;;1,540;
5.11. 18:00:00;1,410;;1,410;
5.11. 19:00:00;2,830;;2,830;
5.11. 20:00:00;1,120;;1,120;
5.11. 21:00:00;1,020;;1,020;
5.11. 22:00:00;;1,150;1,150;
5.11. 23:00:00;;2,960;2,960;
6.11. 00:00:00;;2,670;2,670;6,4
6.11. 01:00:00;;2,090;2,090;
6.11. 02:00:00;;2,660;2,660;
6.11. 03:00:00;;2,430;2,430;
6.11. 04:00:00;;0,980;0,980;
6.11. 05:00:00;;1,260;1,260;
6.11. 06:00:00;;1,510;1,510;
6.11. 07:00:00;1,200;;1,200;
6.11. 08:00:00;0,730;;0,730;
6.11. 09:00:00;0,790;;0,790;
6.11. 10:00:00;0,790;;0,790;
6.11. 11:00:00;1,070;;1,070;
6.11. 12:00:00;1,860;;1,860;
6.11. 13:00:00;1,340;;1,340;
6.11. 14:00:00;1,120;;1,120;
6.11. 15:00:00;1,460;;1,460;
6.11. 16:00:00;1,880;;1,880;
6.11. 17:00:00;1,300;;1,300;
6.11. 18:00:00;1,870;;1,870;
6.11. 19:00:00;3,570;;3,570;
6.11. 20:00:00;1,810;;1,810;
6.11. 21:00:00;1,350;;1,350;
6.11. 22:00:00;;1,370;1,370;
6.11. 23:00:00;;2,750;2,750;
7.11. 00:00:00;;2,620;2,620;1,7
7.11. 01:00:00;;2,080;2,080;
7.11. 02:00:00;;2,670;2,670;
7.11. 03:00:00;;2,560;2,560;
7.11. 04:00:00;;2,470;2,470;
7.11. 05:00:00;;2,490;2,490;
7.11. 06:00:00;;2,690;2,690;
7.11. 07:00:00;1,450;;1,450;
7.11. 08:00:00;1,210;;1,210;
7.11. 09:00:00;1,200;;1,200;
7.11. 10:00:00;1,210;;1,210;
7.11. 11:00:00;1,830;;1,830;
7.11. 12:00:00;1,430;;1,430;
7.11. 13:00:00;1,110;;1,110;
7.11. 14:00:00;1,640;;1,640;
7.11. 15:00:00;1,600;;1,600;
7.11. 16:00:00;2,630;;2,630;
7.11. 17:00:00;2,710;;2,710;
7.11. 18:00:00;2,960;;2,960;
7.11. 19:00:00;1,640;;1,640;
7.11. 20:00:00;1,580;;1,580;
7.11. 21:00:00;1,600;;1,600;
7.11. 22:00:00;;2,020;2,020;
7.11. 23:00:00;;3,600;3,600;
8.11. 00:00:00;;2,620;2,620;3,2
8.11. 01:00:00;;2,770;2,770;
8.11. 02:00:00;;1,120;1,120;
8.11. 03:00:00;;1,770;1,770;
8.11. 04:00:00;;2,170;2,170;
8.11. 05:00:00;;2,370;2,370;
8.11. 06:00:00;;1,590;1,590;
8.11. 07:00:00;1,740;;1,740;
8.11. 08:00:00;2,180;;2,180;
8.11. 09:00:00;2,450;;2,450;
8.11. 10:00:00;2,010;;2,010;
8.11. 11:00:00;1,480;;1,480;
8.11. 12:00:00;1,270;;1,270;
8.11. 13:00:00;1,880;;1,880;
8.11. 14:00:00;1,880;;1,880;
8.11. 15:00:00;2,220;;2,220;
8.11. 16:00:00;2,190;;2,190;
8.11. 17:00:00;1,660;;1,660;
8.11. 18:00:00;1,430;;1,430;
8.11. 19:00:00;1,810;;1,810;
8.11. 20:00:00;2,330;;2,330;
8.11. 21:00:00;1,920;;1,920;
8.11. 22:00:00;;1,690;1,690;
8.11. 23:00:00;;2,560;2,560;
9.11. 00:00:00;;1,950;1,950;4,7
9.11. 01:00:00;;2,320;2,320;
9.11. 02:00:00;;2,410;2,410;
9.11. 03:00:00;;1,570;1,570;
9.11. 04:00:00;;1,670;1,670;
9.11. 05:00:00;;1,530;1,530;
9.11. 06:00:00;;1,260;1,260;
9.11. 07:00:00;2,930;;2,930;
9.11. 08:00:00;2,200;;2,200;
9.11. 09:00:00;1,260;;1,260;
9.11. 10:00:00;1,180;;1,180;
9.11. 11:00:00;1,170;;1,170;
9.11. 12:00:00;1,220;;1,220;
9.11. 13:00:00;1,200;;1,200;
9.11. 14:00:00;1,550;;1,550;
9.11. 15:00:00;3,260;;3,260;
9.11. 16:00:00;1,830;;1,830;
9.11. 17:00:00;1,610;;1,610;
9.11. 18:00:00;0,940;;0,940;
9.11. 19:00:00;1,380;;1,380;
9.11. 20:00:00;2,010;;2,010;
9.11. 21:00:00;2,290;;2,290;
9.11. 22:00:00;;1,480;1,480;
9.11. 23:00:00;;2,430;2,430;
10.11. 00:00:00;;1,910;1,910;4,2
10.11. 01:00:00;;1,900;1,900;
10.11. 02:00:00;;2,040;2,040;
10.11. 03:00:00;;2,790;2,790;
10.11. 04:00:00;;2,450;2,450;
10.11. 05:00:00;;1,490;1,490;
10.11. 06:00:00;;1,490;1,490;
10.11. 07:00:00;1,970;;1,970;
10.11. 08:00:00;1,000;;1,000;
10.11. 09:00:00;1,370;;1,370;
10.11. 10:00:00;2,170;;2,170;
10.11. 11:00:00;1,230;;1,230;
10.11. 12:00:00;1,000;;1,000;
10.11. 13:00:00;1,070;;1,070;
10.11. 14:00:00;1,130;;1,130;
10.11. 15:00:00;1,030;;1,030;
10.11. 16:00:00;1,520;;1,520;
10.11. 17:00:00;2,600;;2,600;
10.11. 18:00:00;2,510;;2,510;
10.11. 19:00:00;2,540;;2,540;
10.11. 20:00:00;1,930;;1,930;
10.11. 21:00:00;1,600;;1,600;
10.11. 22:00:00;;1,930;1,930;
10.11. 23:00:00;;2,910;2,910;
11.11. 00:00:00;;1,970;1,970;3,3
11.11. 01:00:00;;1,960;1,960;
11.11. 02:00:00;;2,050;2,050;
11.11. 03:00:00;;1,600;1,600;
11.11. 04:00:00;;1,600;1,600;
11.11. 05:00:00;;1,450;1,450;
11.11. 06:00:00;;1,780;1,780;
11.11. 07:00:00;2,440;;2,440;
11.11. 08:00:00;1,650;;1,650;
11.11. 09:00:00;1,440;;1,440;
11.11. 10:00:00;2,430;;2,430;
11.11. 11:00:00;1,450;;1,450;
11.11. 12:00:00;1,070;;1,070;
11.11. 13:00:00;2,210;;2,210;
11.11. 14:00:00;2,220;;2,220;
11.11. 15:00:00;1,230;;1,230;
11.11. 16:00:00;1,250;;1,250;
11.11. 17:00:00;2,220;;2,220;
11.11. 18:00:00;4,840;;4,840;
11.11. 19:00:00;7,050;;7,050;
11.11. 20:00:00;2,310;;2,310;
11.11. 21:00:00;1,740;;1,740;
11.11. 22:00:00;;1,890;1,890;
11.11. 23:00:00;;2,790;2,790;
12.11. 00:00:00;;2,430;2,430;1,5
12.11. 01:00:00;;2,260;2,260;
12.11. 02:00:00;;2,090;2,090;
12.11. 03:00:00;;2,290;2,290;
12.11. 04:00:00;;1,970;1,970;
12.11. 05:00:00;;1,930;1,930;
12.11. 06:00:00;;1,580;1,580;
12.11. 07:00:00;2,660;;2,660;
12.11. 08:00:00;1,400;;1,400;
12.11. 09:00:00;0,880;;0,880;
12.11. 10:00:00;1,960;;1,960;
12.11. 11:00:00;2,670;;2,670;
12.11. 12:00:00;1,440;;1,440;
12.11. 13:00:00;1,550;;1,550;
12.11. 14:00:00;2,900;;2,900;
12.11. 15:00:00;2,630;;2,630;
12.11. 16:00:00;1,790;;1,790;
12.11. 17:00:00;1,330;;1,330;
12.11. 18:00:00;3,700;;3,700;
12.11. 19:00:00;3,050;;3,050;
12.11. 20:00:00;2,930;;2,930;
12.11. 21:00:00;1,660;;1,660;
12.11. 22:00:00;;1,420;1,420;
12.11. 23:00:00;;3,010;3,010;
13.11. 00:00:00;;2,090;2,090;0,9
13.11. 01:00:00;;2,470;2,470;
13.11. 02:00:00;;3,580;3,580;
13.11. 03:00:00;;2,690;2,690;
13.11. 04:00:00;;2,490;2,490;
13.11. 05:00:00;;3,130;3,130;
13.11. 06:00:00;;2,590;2,590;
13.11. 07:00:00;1,800;;1,800;
13.11. 08:00:00;1,940;;1,940;
13.11. 09:00:00;1,400;;1,400;
13.11. 10:00:00;1,170;;1,170;
13.11. 11:00:00;1,170;;1,170;
13.11. 12:00:00;1,640;;1,640;
13.11. 13:00:00;2,220;;2,220;
13.11. 14:00:00;1,700;;1,700;
13.11. 15:00:00;1,690;;1,690;
13.11. 16:00:00;2,110;;2,110;
13.11. 17:00:00;2,310;;2,310;
13.11. 18:00:00;2,360;;2,360;
13.11. 19:00:00;2,530;;2,530;
13.11. 20:00:00;1,670;;1,670;
13.11. 21:00:00;1,590;;1,590;
13.11. 22:00:00;;1,850;1,850;
13.11. 23:00:00;;4,080;4,080;
14.11. 00:00:00;;2,430;2,430;0,7
14.11. 01:00:00;;2,270;2,270;
14.11. 02:00:00;;1,770;1,770;
14.11. 03:00:00;;1,990;1,990;
14.11. 04:00:00;;1,700;1,700;
14.11. 05:00:00;;2,310;2,310;
14.11. 06:00:00;;2,040;2,040;
14.11. 07:00:00;1,710;;1,710;
14.11. 08:00:00;1,710;;1,710;
14.11. 09:00:00;1,860;;1,860;
14.11. 10:00:00;2,090;;2,090;
14.11. 11:00:00;2,510;;2,510;
14.11. 12:00:00;1,670;;1,670;
14.11. 13:00:00;2,160;;2,160;
14.11. 14:00:00;2,670;;2,670;
14.11. 15:00:00;1,860;;1,860;
14.11. 16:00:00;1,560;;1,560;
14.11. 17:00:00;1,930;;1,930;
14.11. 18:00:00;1,470;;1,470;
14.11. 19:00:00;1,820;;1,820;
14.11. 20:00:00;1,990;;1,990;
14.11. 21:00:00;2,320;;2,320;
14.11. 22:00:00;;2,540;2,540;
14.11. 23:00:00;;4,020;4,020;
15.11. 00:00:00;;2,970;2,970;0,5
15.11. 01:00:00;;2,950;2,950;
15.11. 02:00:00;;3,000;3,000;
15.11. 03:00:00;;2,490;2,490;
15.11. 04:00:00;;2,240;2,240;
15.11. 05:00:00;;1,710;1,710;
15.11. 06:00:00;;1,870;1,870;
15.11. 07:00:00;2,330;;2,330;
15.11. 08:00:00;2,150;;2,150;
15.11. 09:00:00;2,320;;2,320;
15.11. 10:00:00;2,080;;2,080;
15.11. 11:00:00;2,170;;2,170;
15.11. 12:00:00;2,230;;2,230;
15.11. 13:00:00;1,900;;1,900;
15.11. 14:00:00;1,930;;1,930;
15.11. 15:00:00;2,210;;2,210;
15.11. 16:00:00;1,710;;1,710;
15.11. 17:00:00;1,660;;1,660;
15.11. 18:00:00;2,050;;2,050;
15.11. 19:00:00;2,630;;2,630;
15.11. 20:00:00;2,360;;2,360;
15.11. 21:00:00;3,560;;3,560;
15.11. 22:00:00;;2,540;2,540;
15.11. 23:00:00;;3,590;3,590;
16.11. 00:00:00;;2,920;2,920;1,5
16.11. 01:00:00;;2,520;2,520;
16.11. 02:00:00;;2,540;2,540;
16.11. 03:00:00;;1,410;1,410;
16.11. 04:00:00;;1,130;1,130;
16.11. 05:00:00;;2,290;2,290;
16.11. 06:00:00;;2,090;2,090;
16.11. 07:00:00;2,010;;2,010;
16.11. 08:00:00;2,010;;2,010;
16.11. 09:00:00;1,510;;1,510;
16.11. 10:00:00;1,950;;1,950;
16.11. 11:00:00;1,870;;1,870;
16.11. 12:00:00;1,550;;1,550;
16.11. 13:00:00;1,560;;1,560;
