Time period;Average power, day;Average power, night;Average power;Temperature
17.4. 19:00:00;1,230;;1,230;
17.4. 20:00:00;1,350;;1,350;
17.4. 21:00:00;0,950;;0,950;
17.4. 22:00:00;;0,630;0,630;
17.4. 23:00:00;;1,490;1,490;
18.4. 00:00:00;;2,930;2,930;
18.4. 01:00:00;;2,830;2,830;
18.4. 02:00:00;;2,320;2,320;
18.4. 03:00:00;;2,520;2,520;
18.4. 04:00:00;;1,350;1,350;
18.4. 05:00:00;;1,290;1,290;
18.4. 06:00:00;;1,430;1,430;
18.4. 07:00:00;1,760;;1,760;
18.4. 08:00:00;1,310;;1,310;
18.4. 09:00:00;1,620;;1,620;
18.4. 10:00:00;1,210;;1,210;
18.4. 11:00:00;0,920;;0,920;
18.4. 12:00:00;1,230;;1,230;
18.4. 13:00:00;1,130;;1,130;
18.4. 14:00:00;1,000;;1,000;
18.4. 15:00:00;0,610;;0,610;
18.4. 16:00:00;0,470;;0,470;
18.4. 17:00:00;0,600;;0,600;
18.4. 18:00:00;0,670;;0,670;
18.4. 19:00:00;1,140;;1,140;
18.4. 20:00:00;0,510;;0,510;
18.4. 21:00:00;0,890;;0,890;
18.4. 22:00:00;;0,620;0,620;
18.4. 23:00:00;;1,210;1,210;
19.4. 00:00:00;;2,710;2,710;
19.4. 01:00:00;;2,390;2,390;
19.4. 02:00:00;;2,100;2,100;
19.4. 03:00:00;;1,430;1,430;
19.4. 04:00:00;;1,410;1,410;
19.4. 05:00:00;;1,300;1,300;
19.4. 06:00:00;;1,270;1,270;
19.4. 07:00:00;1,560;;1,560;
19.4. 08:00:00;0,850;;0,850;
19.4. 09:00:00;1,010;;1,010;
19.4. 10:00:00;1,390;;1,390;
19.4. 11:00:00;0,950;;0,950;
19.4. 12:00:00;1,150;;1,150;
19.4. 13:00:00;1,090;;1,090;
19.4. 14:00:00;0,750;;0,750;
19.4. 15:00:00;0,620;;0,620;
19.4. 16:00:00;0,610;;0,610;
19.4. 17:00:00;0,810;;0,810;
19.4. 18:00:00;1,010;;1,010;
19.4. 19:00:00;1,310;;1,310;
19.4. 20:00:00;0,950;;0,950;
19.4. 21:00:00;0,700;;0,700;
19.4. 22:00:00;;0,700;0,700;
19.4. 23:00:00;;0,690;0,690;
20.4. 00:00:00;;1,980;1,980;
20.4. 01:00:00;;2,010;2,010;
20.4. 02:00:00;;1,490;1,490;
20.4. 03:00:00;;1,780;1,780;
20.4. 04:00:00;;0,410;0,410;
20.4. 05:00:00;;0,420;0,420;
20.4. 06:00:00;;2,510;2,510;
20.4. 07:00:00;2,680;;2,680;
20.4. 08:00:00;1,690;;1,690;
20.4. 09:00:00;3,220;;3,220;
20.4. 10:00:00;1,060;;1,060;
20.4. 11:00:00;1,000;;1,000;
20.4. 12:00:00;1,800;;1,800;
20.4. 13:00:00;1,000;;1,000;
20.4. 14:00:00;0,550;;0,550;
20.4. 15:00:00;0,600;;0,600;
20.4. 16:00:00;0,570;;0,570;
20.4. 17:00:00;0,650;;0,650;
20.4. 18:00:00;1,240;;1,240;
20.4. 19:00:00;0,800;;0,800;
20.4. 20:00:00;0,660;;0,660;
20.4. 21:00:00;0,680;;0,680;
20.4. 22:00:00;;1,070;1,070;
20.4. 23:00:00;;1,280;1,280;
21.4. 00:00:00;;2,840;2,840;
21.4. 01:00:00;;1,650;1,650;
21.4. 02:00:00;;1,410;1,410;
21.4. 03:00:00;;2,240;2,240;
21.4. 04:00:00;;1,220;1,220;
21.4. 05:00:00;;0,520;0,520;
21.4. 06:00:00;;2,290;2,290;
21.4. 07:00:00;1,770;;1,770;
21.4. 08:00:00;1,190;;1,190;
21.4. 09:00:00;1,100;;1,100;
21.4. 10:00:00;0,370;;0,370;
21.4. 11:00:00;0,490;;0,490;
21.4. 12:00:00;1,300;;1,300;
21.4. 13:00:00;1,030;;1,030;
21.4. 14:00:00;0,960;;0,960;
21.4. 15:00:00;0,360;;0,360;
21.4. 16:00:00;0,390;;0,390;
21.4. 17:00:00;0,410;;0,410;
21.4. 18:00:00;1,030;;1,030;
21.4. 19:00:00;0,680;;0,680;
21.4. 20:00:00;0,540;;0,540;
21.4. 21:00:00;1,010;;1,010;
21.4. 22:00:00;;1,160;1,160;
21.4. 23:00:00;;1,530;1,530;
22.4. 00:00:00;;3,690;3,690;
22.4. 01:00:00;;1,630;1,630;
22.4. 02:00:00;;1,990;1,990;
22.4. 03:00:00;;1,990;1,990;
22.4. 04:00:00;;0,920;0,920;
22.4. 05:00:00;;1,320;1,320;
22.4. 06:00:00;;1,300;1,300;
22.4. 07:00:00;0,970;;0,970;
22.4. 08:00:00;1,380;;1,380;
22.4. 09:00:00;0,940;;0,940;
22.4. 10:00:00;3,510;;3,510;
22.4. 11:00:00;2,020;;2,020;
22.4. 12:00:00;0,630;;0,630;
22.4. 13:00:00;0,540;;0,540;
22.4. 14:00:00;2,830;;2,830;
22.4. 15:00:00;4,530;;4,530;
22.4. 16:00:00;2,780;;2,780;
22.4. 17:00:00;3,130;;3,130;
22.4. 18:00:00;4,760;;4,760;
22.4. 19:00:00;3,640;;3,640;
22.4. 20:00:00;0,840;;0,840;
22.4. 21:00:00;1,000;;1,000;
22.4. 22:00:00;;1,340;1,340;
22.4. 23:00:00;;1,280;1,280;
23.4. 00:00:00;;2,900;2,900;
23.4. 01:00:00;;2,000;2,000;
23.4. 02:00:00;;3,110;3,110;
23.4. 03:00:00;;4,110;4,110;
23.4. 04:00:00;;2,980;2,980;
23.4. 05:00:00;;2,330;2,330;
23.4. 06:00:00;;2,210;2,210;
23.4. 07:00:00;2,040;;2,040;
23.4. 08:00:00;1,840;;1,840;
23.4. 09:00:00;1,000;;1,000;
23.4. 10:00:00;0,980;;0,980;
23.4. 11:00:00;1,060;;1,060;
23.4. 12:00:00;1,490;;1,490;
23.4. 13:00:00;1,640;;1,640;
23.4. 14:00:00;1,840;;1,840;
23.4. 15:00:00;1,220;;1,220;
23.4. 16:00:00;0,520;;0,520;
23.4. 17:00:00;0,810;;0,810;
23.4. 18:00:00;0,740;;0,740;
23.4. 19:00:00;0,550;;0,550;
23.4. 20:00:00;0,660;;0,660;
23.4. 21:00:00;0,690;;0,690;
23.4. 22:00:00;;1,030;1,030;
23.4. 23:00:00;;1,670;1,670;
24.4. 00:00:00;;2,540;2,540;
24.4. 01:00:00;;2,230;2,230;
24.4. 02:00:00;;2,450;2,450;
24.4. 03:00:00;;2,640;2,640;
24.4. 04:00:00;;2,890;2,890;
24.4. 05:00:00;;1,730;1,730;
24.4. 06:00:00;;1,290;1,290;
24.4. 07:00:00;1,400;;1,400;
24.4. 08:00:00;1,610;;1,610;
24.4. 09:00:00;1,170;;1,170;
24.4. 10:00:00;1,570;;1,570;
24.4. 11:00:00;1,130;;1,130;
24.4. 12:00:00;1,040;;1,040;
24.4. 13:00:00;1,080;;1,080;
24.4. 14:00:00;1,600;;1,600;
24.4. 15:00:00;1,860;;1,860;
24.4. 16:00:00;2,130;;2,130;
24.4. 17:00:00;2,000;;2,000;
24.4. 18:00:00;1,190;;1,190;
24.4. 19:00:00;1,210;;1,210;
24.4. 20:00:00;1,190;;1,190;
24.4. 21:00:00;1,310;;1,310;
24.4. 22:00:00;;1,550;1,550;
24.4. 23:00:00;;1,090;1,090;
25.4. 00:00:00;;2,260;2,260;
25.4. 01:00:00;;1,840;1,840;
25.4. 02:00:00;;1,130;1,130;
25.4. 03:00:00;;1,120;1,120;
25.4. 04:00:00;;2,080;2,080;
25.4. 05:00:00;;1,960;1,960;
25.4. 06:00:00;;2,440;2,440;
25.4. 07:00:00;1,070;;1,070;
25.4. 08:00:00;0,930;;0,930;
25.4. 09:00:00;1,110;;1,110;
25.4. 10:00:00;1,380;;1,380;
25.4. 11:00:00;0,850;;0,850;
25.4. 12:00:00;0,840;;0,840;
25.4. 13:00:00;0,840;;0,840;
25.4. 14:00:00;0,840;;0,840;
25.4. 15:00:00;1,100;;1,100;
25.4. 16:00:00;0,930;;0,930;
25.4. 17:00:00;0,570;;0,570;
25.4. 18:00:00;0,960;;0,960;
25.4. 19:00:00;1,380;;1,380;
25.4. 20:00:00;1,420;;1,420;
25.4. 21:00:00;0,900;;0,900;
25.4. 22:00:00;;1,040;1,040;
25.4. 23:00:00;;1,130;1,130;
26.4. 00:00:00;;2,340;2,340;
26.4. 01:00:00;;1,850;1,850;
26.4. 02:00:00;;1,860;1,860;
26.4. 03:00:00;;1,300;1,300;
26.4. 04:00:00;;1,010;1,010;
26.4. 05:00:00;;1,410;1,410;
26.4. 06:00:00;;1,240;1,240;
26.4. 07:00:00;1,120;;1,120;
26.4. 08:00:00;1,160;;1,160;
26.4. 09:00:00;1,570;;1,570;
26.4. 10:00:00;1,610;;1,610;
26.4. 11:00:00;1,050;;1,050;
26.4. 12:00:00;0,890;;0,890;
26.4. 13:00:00;0,860;;0,860;
26.4. 14:00:00;0,830;;0,830;
26.4. 15:00:00;0,890;;0,890;
26.4. 16:00:00;0,470;;0,470;
26.4. 17:00:00;0,540;;0,540;
26.4. 18:00:00;0,930;;0,930;
26.4. 19:00:00;0,670;;0,670;
26.4. 20:00:00;1,100;;1,100;
26.4. 21:00:00;1,340;;1,340;
26.4. 22:00:00;;2,110;2,110;
26.4. 23:00:00;;2,150;2,150;
27.4. 00:00:00;;2,790;2,790;
27.4. 01:00:00;;2,040;2,040;
27.4. 02:00:00;;2,060;2,060;
27.4. 03:00:00;;2,480;2,480;
27.4. 04:00:00;;2,010;2,010;
27.4. 05:00:00;;1,420;1,420;
27.4. 06:00:00;;1,530;1,530;
27.4. 07:00:00;1,350;;1,350;
27.4. 08:00:00;1,370;;1,370;
27.4. 09:00:00;1,040;;1,040;
27.4. 10:00:00;1,420;;1,420;
27.4. 11:00:00;1,520;;1,520;
27.4. 12:00:00;1,390;;1,390;
27.4. 13:00:00;0,940;;0,940;
27.4. 14:00:00;1,070;;1,070;
27.4. 15:00:00;0,770;;0,770;
27.4. 16:00:00;1,880;;1,880;
27.4. 17:00:00;0,650;;0,650;
27.4. 18:00:00;1,670;;1,670;
27.4. 19:00:00;1,200;;1,200;
27.4. 20:00:00;1,620;;1,620;
27.4. 21:00:00;1,280;;1,280;
27.4. 22:00:00;;1,130;1,130;
27.4. 23:00:00;;1,920;1,920;
28.4. 00:00:00;;3,290;3,290;
28.4. 01:00:00;;1,110;1,110;
28.4. 02:00:00;;1,340;1,340;
28.4. 03:00:00;;1,860;1,860;
28.4. 04:00:00;;1,000;1,000;
28.4. 05:00:00;;1,130;1,130;
28.4. 06:00:00;;1,020;1,020;
28.4. 07:00:00;1,250;;1,250;
28.4. 08:00:00;3,180;;3,180;
28.4. 09:00:00;2,120;;2,120;
28.4. 10:00:00;1,600;;1,600;
28.4. 11:00:00;2,140;;2,140;
28.4. 12:00:00;2,600;;2,600;
28.4. 13:00:00;3,400;;3,400;
28.4. 14:00:00;1,270;;1,270;
28.4. 15:00:00;1,780;;1,780;
28.4. 16:00:00;1,280;;1,280;
28.4. 17:00:00;2,480;;2,480;
28.4. 18:00:00;1,400;;1,400;
28.4. 19:00:00;6,180;;6,180;
28.4. 20:00:00;2,960;;2,960;
28.4. 21:00:00;0,950;;0,950;
28.4. 22:00:00;;0,770;0,770;
28.4. 23:00:00;;0,960;0,960;
29.4. 00:00:00;;2,460;2,460;
29.4. 01:00:00;;2,320;2,320;
29.4. 02:00:00;;2,350;2,350;
29.4. 03:00:00;;1,900;1,900;
29.4. 04:00:00;;2,280;2,280;
29.4. 05:00:00;;2,160;2,160;
29.4. 06:00:00;;1,810;1,810;
29.4. 07:00:00;1,490;;1,490;
29.4. 08:00:00;0,840;;0,840;
29.4. 09:00:00;0,820;;0,820;
29.4. 10:00:00;1,000;;1,000;
29.4. 11:00:00;1,260;;1,260;
29.4. 12:00:00;1,590;;1,590;
29.4. 13:00:00;1,290;;1,290;
29.4. 14:00:00;1,260;;1,260;
29.4. 15:00:00;1,460;;1,460;
29.4. 16:00:00;1,690;;1,690;
29.4. 17:00:00;0,830;;0,830;
29.4. 18:00:00;0,960;;0,960;
29.4. 19:00:00;0,950;;0,950;
29.4. 20:00:00;0,930;;0,930;
29.4. 21:00:00;1,060;;1,060;
29.4. 22:00:00;;1,040;1,040;
29.4. 23:00:00;;1,300;1,300;
30.4. 00:00:00;;3,050;3,050;
30.4. 01:00:00;;2,160;2,160;
30.4. 02:00:00;;1,850;1,850;
30.4. 03:00:00;;2,770;2,770;
30.4. 04:00:00;;1,660;1,660;
30.4. 05:00:00;;2,040;2,040;
30.4. 06:00:00;;1,470;1,470;
30.4. 07:00:00;1,840;;1,840;
30.4. 08:00:00;2,060;;2,060;
30.4. 09:00:00;1,150;;1,150;
30.4. 10:00:00;1,590;;1,590;
30.4. 11:00:00;0,940;;0,940;
30.4. 12:00:00;0,630;;0,630;
30.4. 13:00:00;1,190;;1,190;
30.4. 14:00:00;0,540;;0,540;
30.4. 15:00:00;1,000;;1,000;
30.4. 16:00:00;1,500;;1,500;
30.4. 17:00:00;1,110;;1,110;
30.4. 18:00:00;0,570;;0,570;
30.4. 19:00:00;0,630;;0,630;
30.4. 20:00:00;0,500;;0,500;
30.4. 21:00:00;0,800;;0,800;
30.4. 22:00:00;;0,890;0,890;
30.4. 23:00:00;;1,540;1,540;
1.5. 00:00:00;;3,430;3,430;
1.5. 01:00:00;;1,910;1,910;
1.5. 02:00:00;;0,800;0,800;
1.5. 03:00:00;;1,480;1,480;
1.5. 04:00:00;;1,440;1,440;
1.5. 05:00:00;;1,450;1,450;
1.5. 06:00:00;;1,080;1,080;
1.5. 07:00:00;0,890;;0,890;
1.5. 08:00:00;0,980;;0,980;
1.5. 09:00:00;1,700;;1,700;
1.5. 10:00:00;0,920;;0,920;
1.5. 11:00:00;0,990;;0,990;
1.5. 12:00:00;2,310;;2,310;
1.5. 13:00:00;1,670;;1,670;
1.5. 14:00:00;1,110;;1,110;
1.5. 15:00:00;3,100;;3,100;
1.5. 16:00:00;1,380;;1,380;
1.5. 17:00:00;2,420;;2,420;
1.5. 18:00:00;2,050;;2,050;
1.5. 19:00:00;1,870;;1,870;
1.5. 20:00:00;1,610;;1,610;
1.5. 21:00:00;0,920;;0,920;
1.5. 22:00:00;;0,980;0,980;
1.5. 23:00:00;;1,130;1,130;
2.5. 00:00:00;;2,650;2,650;
2.5. 01:00:00;;1,690;1,690;
2.5. 02:00:00;;1,690;1,690;
2.5. 03:00:00;;2,010;2,010;
2.5. 04:00:00;;1,930;1,930;
2.5. 05:00:00;;1,210;1,210;
2.5. 06:00:00;;1,460;1,460;
2.5. 07:00:00;1,540;;1,540;
2.5. 08:00:00;0,920;;0,920;
2.5. 09:00:00;0,950;;0,950;
2.5. 10:00:00;0,930;;0,930;
2.5. 11:00:00;0,920;;0,920;
2.5. 12:00:00;0,900;;0,900;
2.5. 13:00:00;0,750;;0,750;
2.5. 14:00:00;1,010;;1,010;
2.5. 15:00:00;1,040;;1,040;
2.5. 16:00:00;0,850;;0,850;
2.5. 17:00:00;0,920;;0,920;
2.5. 18:00:00;1,350;;1,350;
2.5. 19:00:00;2,060;;2,060;
2.5. 20:00:00;1,550;;1,550;
2.5. 21:00:00;1,430;;1,430;
2.5. 22:00:00;;1,540;1,540;
2.5. 23:00:00;;1,330;1,330;
3.5. 00:00:00;;2,590;2,590;
3.5. 01:00:00;;1,690;1,690;
3.5. 02:00:00;;1,790;1,790;
3.5. 03:00:00;;2,270;2,270;
3.5. 04:00:00;;1,840;1,840;
3.5. 05:00:00;;2,030;2,030;
3.5. 06:00:00;;2,340;2,340;
3.5. 07:00:00;1,600;;1,600;
3.5. 08:00:00;2,470;;2,470;
3.5. 09:00:00;1,530;;1,530;
3.5. 10:00:00;1,570;;1,570;
3.5. 11:00:00;0,810;;0,810;
3.5. 12:00:00;1,710;;1,710;
3.5. 13:00:00;2,050;;2,050;
3.5. 14:00:00;1,460;;1,460;
3.5. 15:00:00;0,680;;0,680;
3.5. 16:00:00;1,000;;1,000;
3.5. 17:00:00;0,470;;0,470;
3.5. 18:00:00;0,460;;0,460;
3.5. 19:00:00;0,580;;0,580;
3.5. 20:00:00;0,760;;0,760;
3.5. 21:00:00;0,880;;0,880;
3.5. 22:00:00;;0,910;0,910;
3.5. 23:00:00;;1,680;1,680;
4.5. 00:00:00;;2,900;2,900;
4.5. 01:00:00;;2,390;2,390;
4.5. 02:00:00;;1,780;1,780;
4.5. 03:00:00;;1,580;1,580;
4.5. 04:00:00;;1,610;1,610;
4.5. 05:00:00;;2,140;2,140;
4.5. 06:00:00;;2,240;2,240;
4.5. 07:00:00;2,330;;2,330;
4.5. 08:00:00;1,460;;1,460;
4.5. 09:00:00;0,840;;0,840;
4.5. 10:00:00;0,860;;0,860;
4.5. 11:00:00;1,450;;1,450;
4.5. 12:00:00;0,840;;0,840;
4.5. 13:00:00;0,720;;0,720;
4.5. 14:00:00;0,780;;0,780;
4.5. 15:00:00;1,270;;1,270;
4.5. 16:00:00;1,350;;1,350;
4.5. 17:00:00;1,870;;1,870;
4.5. 18:00:00;0,530;;0,530;
4.5. 19:00:00;0,880;;0,880;
4.5. 20:00:00;1,150;;1,150;
4.5. 21:00:00;0,880;;0,880;
4.5. 22:00:00;;0,970;0,970;
4.5. 23:00:00;;1,750;1,750;
5.5. 00:00:00;;2,770;2,770;
5.5. 01:00:00;;1,740;1,740;
5.5. 02:00:00;;1,060;1,060;
5.5. 03:00:00;;1,330;1,330;
5.5. 04:00:00;;1,460;1,460;
5.5. 05:00:00;;1,490;1,490;
5.5. 06:00:00;;1,450;1,450;
5.5. 07:00:00;2,040;;2,040;
5.5. 08:00:00;2,100;;2,100;
5.5. 09:00:00;1,000;;1,000;
5.5. 10:00:00;0,900;;0,900;
5.5. 11:00:00;0,780;;0,780;
5.5. 12:00:00;0,690;;0,690;
5.5. 13:00:00;0,410;;0,410;
5.5. 14:00:00;0,330;;0,330;
5.5. 15:00:00;0,370;;0,370;
5.5. 16:00:00;0,500;;0,500;
5.5. 17:00:00;2,410;;2,410;
5.5. 18:00:00;1,380;;1,380;
5.5. 19:00:00;5,360;;5,360;
5.5. 20:00:00;4,130;;4,130;
5.5. 21:00:00;0,740;;0,740;
5.5. 22:00:00;;0,720;0,720;
5.5. 23:00:00;;1,050;1,050;
6.5. 00:00:00;;2,600;2,600;
6.5. 01:00:00;;1,640;1,640;
6.5. 02:00:00;;1,810;1,810;
6.5. 03:00:00;;2,720;2,720;
6.5. 04:00:00;;2,060;2,060;
6.5. 05:00:00;;1,630;1,630;
6.5. 06:00:00;;2,070;2,070;
6.5. 07:00:00;2,700;;2,700;
6.5. 08:00:00;1,780;;1,780;
6.5. 09:00:00;1,420;;1,420;
6.5. 10:00:00;0,520;;0,520;
6.5. 11:00:00;0,540;;0,540;
6.5. 12:00:00;0,370;;0,370;
6.5. 13:00:00;0,850;;0,850;
6.5. 14:00:00;0,560;;0,560;
6.5. 15:00:00;0,330;;0,330;
6.5. 16:00:00;0,750;;0,750;
6.5. 17:00:00;0,560;;0,560;
6.5. 18:00:00;0,630;;0,630;
6.5. 19:00:00;1,070;;1,070;
6.5. 20:00:00;0,710;;0,710;
6.5. 21:00:00;0,900;;0,900;
6.5. 22:00:00;;1,180;1,180;
6.5. 23:00:00;;1,310;1,310;
7.5. 00:00:00;;2,030;2,030;
7.5. 01:00:00;;1,400;1,400;
7.5. 02:00:00;;1,380;1,380;
7.5. 03:00:00;;1,260;1,260;
7.5. 04:00:00;;0,400;0,400;
7.5. 05:00:00;;1,370;1,370;
7.5. 06:00:00;;0,730;0,730;
7.5. 07:00:00;1,010;;1,010;
7.5. 08:00:00;0,470;;0,470;
7.5. 09:00:00;0,450;;0,450;
7.5. 10:00:00;0,650;;0,650;
7.5. 11:00:00;0,990;;0,990;
7.5. 12:00:00;0,440;;0,440;
7.5. 13:00:00;0,470;;0,470;
7.5. 14:00:00;0,460;;0,460;
7.5. 15:00:00;0,670;;0,670;
7.5. 16:00:00;0,940;;0,940;
7.5. 17:00:00;0,820;;0,820;
7.5. 18:00:00;0,780;;0,780;
7.5. 19:00:00;1,100;;1,100;
7.5. 20:00:00;0,480;;0,480;
7.5. 21:00:00;0,690;;0,690;
7.5. 22:00:00;;0,490;0,490;
7.5. 23:00:00;;0,800;0,800;
8.5. 00:00:00;;2,130;2,130;
8.5. 01:00:00;;1,400;1,400;
8.5. 02:00:00;;1,400;1,400;
8.5. 03:00:00;;1,860;1,860;
8.5. 04:00:00;;1,590;1,590;
8.5. 05:00:00;;1,300;1,300;
8.5. 06:00:00;;1,850;1,850;
8.5. 07:00:00;1,390;;1,390;
8.5. 08:00:00;0,400;;0,400;
8.5. 09:00:00;0,350;;0,350;
8.5. 10:00:00;0,350;;0,350;
8.5. 11:00:00;0,340;;0,340;
8.5. 12:00:00;0,400;;0,400;
8.5. 13:00:00;0,740;;0,740;
8.5. 14:00:00;0,930;;0,930;
8.5. 15:00:00;0,460;;0,460;
8.5. 16:00:00;1,070;;1,070;
8.5. 17:00:00;1,210;;1,210;
8.5. 18:00:00;1,030;;1,030;
8.5. 19:00:00;0,450;;0,450;
8.5. 20:00:00;0,620;;0,620;
8.5. 21:00:00;0,610;;0,610;
8.5. 22:00:00;;0,510;0,510;
8.5. 23:00:00;;1,230;1,230;
9.5. 00:00:00;;2,630;2,630;
9.5. 01:00:00;;1,410;1,410;
9.5. 02:00:00;;1,830;1,830;
9.5. 03:00:00;;1,400;1,400;
9.5. 04:00:00;;1,800;1,800;
9.5. 05:00:00;;1,670;1,670;
9.5. 06:00:00;;0,870;0,870;
9.5. 07:00:00;1,500;;1,500;
9.5. 08:00:00;0,500;;0,500;
9.5. 09:00:00;0,570;;0,570;
9.5. 10:00:00;0,940;;0,940;
9.5. 11:00:00;1,000;;1,000;
9.5. 12:00:00;0,470;;0,470;
9.5. 13:00:00;0,700;;0,700;
9.5. 14:00:00;1,150;;1,150;
9.5. 15:00:00;1,000;;1,000;
9.5. 16:00:00;0,570;;0,570;
9.5. 17:00:00;0,400;;0,400;
9.5. 18:00:00;0,380;;0,380;
9.5. 19:00:00;0,570;;0,570;
9.5. 20:00:00;1,350;;1,350;
9.5. 21:00:00;0,600;;0,600;
9.5. 22:00:00;;0,600;0,600;
9.5. 23:00:00;;0,910;0,910;
10.5. 00:00:00;;2,210;2,210;
10.5. 01:00:00;;0,960;0,960;
10.5. 02:00:00;;1,350;1,350;
10.5. 03:00:00;;1,130;1,130;
10.5. 04:00:00;;1,190;1,190;
10.5. 05:00:00;;0,630;0,630;
10.5. 06:00:00;;0,650;0,650;
10.5. 07:00:00;0,910;;0,910;
10.5. 08:00:00;0,620;;0,620;
10.5. 09:00:00;1,690;;1,690;
10.5. 10:00:00;1,570;;1,570;
10.5. 11:00:00;0,840;;0,840;
10.5. 12:00:00;0,430;;0,430;
10.5. 13:00:00;0,320;;0,320;
10.5. 14:00:00;0,330;;0,330;
10.5. 15:00:00;0,310;;0,310;
10.5. 16:00:00;0,330;;0,330;
10.5. 17:00:00;0,310;;0,310;
10.5. 18:00:00;0,860;;0,860;
10.5. 19:00:00;0,910;;0,910;
10.5. 20:00:00;0,940;;0,940;
10.5. 21:00:00;0,740;;0,740;
10.5. 22:00:00;;0,340;0,340;
10.5. 23:00:00;;0,780;0,780;
11.5. 00:00:00;;2,260;2,260;
11.5. 01:00:00;;1,380;1,380;
11.5. 02:00:00;;1,810;1,810;
11.5. 03:00:00;;1,490;1,490;
11.5. 04:00:00;;2,330;2,330;
11.5. 05:00:00;;1,370;1,370;
11.5. 06:00:00;;0,360;0,360;
11.5. 07:00:00;0,760;;0,760;
11.5. 08:00:00;0,770;;0,770;
11.5. 09:00:00;0,330;;0,330;
11.5. 10:00:00;0,300;;0,300;
11.5. 11:00:00;0,300;;0,300;
11.5. 12:00:00;0,800;;0,800;
11.5. 13:00:00;0,520;;0,520;
11.5. 14:00:00;0,320;;0,320;
11.5. 15:00:00;0,300;;0,300;
11.5. 16:00:00;0,620;;0,620;
11.5. 17:00:00;0,930;;0,930;
11.5. 18:00:00;0,750;;0,750;
11.5. 19:00:00;0,310;;0,310;
11.5. 20:00:00;0,310;;0,310;
11.5. 21:00:00;0,330;;0,330;
11.5. 22:00:00;;0,340;0,340;
11.5. 23:00:00;;0,640;0,640;
12.5. 00:00:00;;1,290;1,290;
12.5. 01:00:00;;1,180;1,180;
12.5. 02:00:00;;1,150;1,150;
12.5. 03:00:00;;0,500;0,500;
12.5. 04:00:00;;0,420;0,420;
12.5. 05:00:00;;0,820;0,820;
12.5. 06:00:00;;0,670;0,670;
12.5. 07:00:00;0,350;;0,350;
12.5. 08:00:00;0,700;;0,700;
12.5. 09:00:00;0,310;;0,310;
12.5. 10:00:00;0,310;;0,310;
12.5. 11:00:00;0,300;;0,300;
12.5. 12:00:00;0,960;;0,960;
12.5. 13:00:00;0,520;;0,520;
12.5. 14:00:00;0,390;;0,390;
12.5. 15:00:00;0,380;;0,380;
12.5. 16:00:00;1,140;;1,140;
12.5. 17:00:00;1,240;;1,240;
12.5. 18:00:00;0,530;;0,530;
12.5. 19:00:00;0,610;;0,610;
12.5. 20:00:00;1,030;;1,030;
12.5. 21:00:00;0,990;;0,990;
12.5. 22:00:00;;0,590;0,590;
12.5. 23:00:00;;0,780;0,780;
13.5. 00:00:00;;1,740;1,740;
13.5. 01:00:00;;1,410;1,410;
13.5. 02:00:00;;1,460;1,460;
13.5. 03:00:00;;2,020;2,020;
13.5. 04:00:00;;1,460;1,460;
13.5. 05:00:00;;1,410;1,410;
13.5. 06:00:00;;1,130;1,130;
13.5. 07:00:00;0,420;;0,420;
13.5. 08:00:00;0,530;;0,530;
13.5. 09:00:00;0,820;;0,820;
13.5. 10:00:00;0,990;;0,990;
13.5. 11:00:00;1,510;;1,510;
13.5. 12:00:00;1,370;;1,370;
13.5. 13:00:00;0,960;;0,960;
13.5. 14:00:00;1,060;;1,060;
13.5. 15:00:00;1,500;;1,500;
13.5. 16:00:00;0,710;;0,710;
13.5. 17:00:00;0,520;;0,520;
13.5. 18:00:00;1,600;;1,600;
13.5. 19:00:00;4,960;;4,960;
13.5. 20:00:00;1,770;;1,770;
13.5. 21:00:00;0,530;;0,530;
13.5. 22:00:00;;1,080;1,080;
13.5. 23:00:00;;1,300;1,300;
14.5. 00:00:00;;1,760;1,760;
14.5. 01:00:00;;1,340;1,340;
14.5. 02:00:00;;1,350;1,350;
14.5. 03:00:00;;1,360;1,360;
14.5. 04:00:00;;1,520;1,520;
14.5. 05:00:00;;1,240;1,240;
14.5. 06:00:00;;0,460;0,460;
14.5. 07:00:00;0,530;;0,530;
14.5. 08:00:00;1,380;;1,380;
14.5. 09:00:00;0,300;;0,300;
14.5. 10:00:00;0,420;;0,420;
14.5. 11:00:00;0,330;;0,330;
14.5. 12:00:00;0,280;;0,280;
14.5. 13:00:00;0,280;;0,280;
14.5. 14:00:00;0,360;;0,360;
14.5. 15:00:00;0,430;;0,430;
14.5. 16:00:00;0,470;;0,470;
14.5. 17:00:00;0,340;;0,340;
14.5. 18:00:00;0,460;;0,460;
14.5. 19:00:00;0,370;;0,370;
14.5. 20:00:00;0,440;;0,440;
14.5. 21:00:00;0,350;;0,350;
14.5. 22:00:00;;0,440;0,440;
14.5. 23:00:00;;0,620;0,620;
15.5. 00:00:00;;1,470;1,470;
15.5. 01:00:00;;1,330;1,330;
15.5. 02:00:00;;1,350;1,350;
15.5. 03:00:00;;1,340;1,340;
15.5. 04:00:00;;0,390;0,390;
15.5. 05:00:00;;1,060;1,060;
15.5. 06:00:00;;0,920;0,920;
15.5. 07:00:00;0,410;;0,410;
15.5. 08:00:00;0,330;;0,330;
15.5. 09:00:00;0,290;;0,290;
15.5. 10:00:00;0,420;;0,420;
15.5. 11:00:00;0,420;;0,420;
