Time period;Average power, day;Average power, night;Average power;Temperature
25.4. 23:00:00;;1,270;1,270;
26.4. 00:00:00;;0,790;0,790;
26.4. 01:00:00;;0,780;0,780;
26.4. 02:00:00;;0,970;0,970;
26.4. 03:00:00;;5,900;5,900;
26.4. 04:00:00;;5,050;5,050;
26.4. 05:00:00;;5,400;5,400;
26.4. 06:00:00;;2,850;2,850;
26.4. 07:00:00;0,940;;0,940;
26.4. 08:00:00;0,970;;0,970;
26.4. 09:00:00;1,060;;1,060;
26.4. 10:00:00;1,430;;1,430;
26.4. 11:00:00;1,170;;1,170;
26.4. 12:00:00;0,770;;0,770;
26.4. 13:00:00;0,860;;0,860;
26.4. 14:00:00;0,990;;0,990;
26.4. 15:00:00;0,680;;0,680;
26.4. 16:00:00;1,450;;1,450;
26.4. 17:00:00;2,980;;2,980;
26.4. 18:00:00;1,730;;1,730;
26.4. 19:00:00;1,270;;1,270;
26.4. 20:00:00;1,690;;1,690;
26.4. 21:00:00;1,490;;1,490;
26.4. 22:00:00;;1,320;1,320;
26.4. 23:00:00;;1,250;1,250;
27.4. 00:00:00;;1,030;1,030;
27.4. 01:00:00;;1,030;1,030;
27.4. 02:00:00;;1,510;1,510;
27.4. 03:00:00;;6,260;6,260;
27.4. 04:00:00;;5,420;5,420;
27.4. 05:00:00;;4,050;4,050;
27.4. 06:00:00;;1,570;1,570;
27.4. 07:00:00;1,510;;1,510;
27.4. 08:00:00;1,230;;1,230;
27.4. 09:00:00;1,390;;1,390;
27.4. 10:00:00;1,290;;1,290;
27.4. 11:00:00;1,520;;1,520;
27.4. 12:00:00;1,090;;1,090;
27.4. 13:00:00;1,510;;1,510;
27.4. 14:00:00;1,370;;1,370;
27.4. 15:00:00;1,320;;1,320;
27.4. 16:00:00;2,000;;2,000;
27.4. 17:00:00;1,530;;1,530;
27.4. 18:00:00;1,310;;1,310;
27.4. 19:00:00;1,590;;1,590;
27.4. 20:00:00;1,510;;1,510;
27.4. 21:00:00;1,390;;1,390;
27.4. 22:00:00;;1,300;1,300;
27.4. 23:00:00;;1,360;1,360;
28.4. 00:00:00;;0,830;0,830;
28.4. 01:00:00;;0,840;0,840;
28.4. 02:00:00;;1,000;1,000;
28.4. 03:00:00;;5,820;5,820;
28.4. 04:00:00;;4,860;4,860;
28.4. 05:00:00;;2,880;2,880;
28.4. 06:00:00;;1,030;1,030;
28.4. 07:00:00;2,040;;2,040;
28.4. 08:00:00;1,090;;1,090;
28.4. 09:00:00;1,070;;1,070;
28.4. 10:00:00;0,990;;0,990;
28.4. 11:00:00;1,040;;1,040;
28.4. 12:00:00;1,180;;1,180;
28.4. 13:00:00;0,960;;0,960;
28.4. 14:00:00;1,250;;1,250;
28.4. 15:00:00;1,490;;1,490;
28.4. 16:00:00;2,790;;2,790;
28.4. 17:00:00;1,980;;1,980;
28.4. 18:00:00;0,850;;0,850;
28.4. 19:00:00;1,570;;1,570;
28.4. 20:00:00;2,510;;2,510;
28.4. 21:00:00;1,640;;1,640;
28.4. 22:00:00;;1,400;1,400;
28.4. 23:00:00;;1,270;1,270;
29.4. 00:00:00;;1,040;1,040;
29.4. 01:00:00;;1,080;1,080;
29.4. 02:00:00;;1,310;1,310;
29.4. 03:00:00;;6,050;6,050;
29.4. 04:00:00;;5,300;5,300;
29.4. 05:00:00;;4,600;4,600;
29.4. 06:00:00;;3,680;3,680;
29.4. 07:00:00;1,360;;1,360;
29.4. 08:00:00;1,370;;1,370;
29.4. 09:00:00;1,370;;1,370;
29.4. 10:00:00;1,370;;1,370;
29.4. 11:00:00;2,140;;2,140;
29.4. 12:00:00;2,300;;2,300;
29.4. 13:00:00;1,840;;1,840;
29.4. 14:00:00;1,250;;1,250;
29.4. 15:00:00;1,390;;1,390;
29.4. 16:00:00;1,710;;1,710;
29.4. 17:00:00;1,490;;1,490;
29.4. 18:00:00;2,160;;2,160;
29.4. 19:00:00;2,300;;2,300;
29.4. 20:00:00;2,360;;2,360;
29.4. 21:00:00;2,390;;2,390;
29.4. 22:00:00;;1,320;1,320;
29.4. 23:00:00;;1,480;1,480;
30.4. 00:00:00;;1,090;1,090;
30.4. 01:00:00;;1,090;1,090;
30.4. 02:00:00;;1,440;1,440;
30.4. 03:00:00;;5,740;5,740;
30.4. 04:00:00;;5,510;5,510;
30.4. 05:00:00;;5,130;5,130;
30.4. 06:00:00;;3,050;3,050;
30.4. 07:00:00;1,260;;1,260;
30.4. 08:00:00;1,280;;1,280;
30.4. 09:00:00;1,230;;1,230;
30.4. 10:00:00;0,980;;0,980;
30.4. 11:00:00;1,230;;1,230;
30.4. 12:00:00;1,070;;1,070;
30.4. 13:00:00;2,550;;2,550;
30.4. 14:00:00;1,700;;1,700;
30.4. 15:00:00;1,760;;1,760;
30.4. 16:00:00;2,580;;2,580;
30.4. 17:00:00;1,840;;1,840;
30.4. 18:00:00;0,840;;0,840;
30.4. 19:00:00;1,800;;1,800;
30.4. 20:00:00;6,830;;6,830;
30.4. 21:00:00;1,990;;1,990;
30.4. 22:00:00;;1,110;1,110;
30.4. 23:00:00;;1,360;1,360;
1.5. 00:00:00;;1,010;1,010;
1.5. 01:00:00;;0,990;0,990;
1.5. 02:00:00;;1,190;1,190;
1.5. 03:00:00;;5,860;5,860;
1.5. 04:00:00;;5,040;5,040;
1.5. 05:00:00;;2,950;2,950;
1.5. 06:00:00;;1,240;1,240;
1.5. 07:00:00;1,050;;1,050;
1.5. 08:00:00;1,030;;1,030;
1.5. 09:00:00;1,220;;1,220;
1.5. 10:00:00;1,400;;1,400;
1.5. 11:00:00;1,240;;1,240;
1.5. 12:00:00;2,020;;2,020;
1.5. 13:00:00;1,490;;1,490;
1.5. 14:00:00;0,890;;0,890;
1.5. 15:00:00;1,390;;1,390;
1.5. 16:00:00;1,720;;1,720;
1.5. 17:00:00;2,510;;2,510;
1.5. 18:00:00;1,430;;1,430;
1.5. 19:00:00;1,250;;1,250;
1.5. 20:00:00;1,160;;1,160;
1.5. 21:00:00;1,430;;1,430;
1.5. 22:00:00;;0,990;0,990;
1.5. 23:00:00;;1,140;1,140;
2.5. 00:00:00;;0,900;0,900;
2.5. 01:00:00;;0,880;0,880;
2.5. 02:00:00;;1,060;1,060;
2.5. 03:00:00;;5,440;5,440;
2.5. 04:00:00;;5,190;5,190;
2.5. 05:00:00;;4,460;4,460;
2.5. 06:00:00;;1,260;1,260;
2.5. 07:00:00;0,870;;0,870;
2.5. 08:00:00;0,890;;0,890;
2.5. 09:00:00;1,350;;1,350;
2.5. 10:00:00;1,330;;1,330;
2.5. 11:00:00;0,760;;0,760;
2.5. 12:00:00;0,500;;0,500;
2.5. 13:00:00;0,670;;0,670;
2.5. 14:00:00;0,890;;0,890;
2.5. 15:00:00;0,750;;0,750;
2.5. 16:00:00;1,530;;1,530;
2.5. 17:00:00;2,920;;2,920;
2.5. 18:00:00;1,670;;1,670;
2.5. 19:00:00;0,960;;0,960;
2.5. 20:00:00;1,010;;1,010;
2.5. 21:00:00;1,230;;1,230;
2.5. 22:00:00;;0,810;0,810;
2.5. 23:00:00;;0,840;0,840;
3.5. 00:00:00;;0,770;0,770;
3.5. 01:00:00;;0,810;0,810;
3.5. 02:00:00;;0,940;0,940;
3.5. 03:00:00;;4,780;4,780;
3.5. 04:00:00;;4,640;4,640;
3.5. 05:00:00;;1,240;1,240;
3.5. 06:00:00;;0,900;0,900;
3.5. 07:00:00;1,070;;1,070;
3.5. 08:00:00;0,870;;0,870;
3.5. 09:00:00;1,130;;1,130;
3.5. 10:00:00;1,080;;1,080;
3.5. 11:00:00;1,820;;1,820;
3.5. 12:00:00;0,870;;0,870;
3.5. 13:00:00;2,360;;2,360;
3.5. 14:00:00;0,710;;0,710;
3.5. 15:00:00;0,460;;0,460;
3.5. 16:00:00;0,860;;0,860;
3.5. 17:00:00;1,480;;1,480;
3.5. 18:00:00;0,700;;0,700;
3.5. 19:00:00;0,650;;0,650;
3.5. 20:00:00;0,990;;0,990;
3.5. 21:00:00;1,250;;1,250;
3.5. 22:00:00;;0,880;0,880;
3.5. 23:00:00;;1,020;1,020;
4.5. 00:00:00;;0,790;0,790;
4.5. 01:00:00;;0,790;0,790;
4.5. 02:00:00;;1,020;1,020;
4.5. 03:00:00;;5,220;5,220;
4.5. 04:00:00;;5,010;5,010;
4.5. 05:00:00;;3,090;3,090;
4.5. 06:00:00;;0,880;0,880;
4.5. 07:00:00;1,200;;1,200;
4.5. 08:00:00;0,940;;0,940;
4.5. 09:00:00;1,020;;1,020;
4.5. 10:00:00;0,970;;0,970;
4.5. 11:00:00;0,620;;0,620;
4.5. 12:00:00;1,190;;1,190;
4.5. 13:00:00;0,950;;0,950;
4.5. 14:00:00;0,470;;0,470;
4.5. 15:00:00;1,070;;1,070;
4.5. 16:00:00;1,010;;1,010;
4.5. 17:00:00;1,980;;1,980;
4.5. 18:00:00;0,720;;0,720;
4.5. 19:00:00;1,120;;1,120;
4.5. 20:00:00;1,230;;1,230;
4.5. 21:00:00;0,960;;0,960;
4.5. 22:00:00;;0,580;0,580;
4.5. 23:00:00;;0,740;0,740;
5.5. 00:00:00;;0,630;0,630;
5.5. 01:00:00;;0,630;0,630;
5.5. 02:00:00;;0,730;0,730;
5.5. 03:00:00;;4,690;4,690;
5.5. 04:00:00;;4,680;4,680;
5.5. 05:00:00;;2,160;2,160;
5.5. 06:00:00;;0,730;0,730;
5.5. 07:00:00;0,860;;0,860;
5.5. 08:00:00;0,610;;0,610;
5.5. 09:00:00;0,690;;0,690;
5.5. 10:00:00;0,860;;0,860;
5.5. 11:00:00;0,750;;0,750;
5.5. 12:00:00;0,480;;0,480;
5.5. 13:00:00;0,490;;0,490;
5.5. 14:00:00;0,500;;0,500;
5.5. 15:00:00;0,640;;0,640;
5.5. 16:00:00;0,870;;0,870;
5.5. 17:00:00;0,950;;0,950;
5.5. 18:00:00;0,270;;0,270;
5.5. 19:00:00;0,830;;0,830;
5.5. 20:00:00;2,120;;2,120;
5.5. 21:00:00;0,730;;0,730;
5.5. 22:00:00;;0,580;0,580;
5.5. 23:00:00;;0,320;0,320;
6.5. 00:00:00;;0,310;0,310;
6.5. 01:00:00;;0,310;0,310;
6.5. 02:00:00;;1,100;1,100;
6.5. 03:00:00;;5,280;5,280;
6.5. 04:00:00;;4,290;4,290;
6.5. 05:00:00;;3,500;3,500;
6.5. 06:00:00;;2,840;2,840;
6.5. 07:00:00;1,780;;1,780;
6.5. 08:00:00;0,840;;0,840;
6.5. 09:00:00;0,750;;0,750;
6.5. 10:00:00;1,100;;1,100;
6.5. 11:00:00;0,700;;0,700;
6.5. 12:00:00;0,430;;0,430;
6.5. 13:00:00;0,610;;0,610;
6.5. 14:00:00;0,450;;0,450;
6.5. 15:00:00;0,770;;0,770;
6.5. 16:00:00;0,810;;0,810;
6.5. 17:00:00;0,890;;0,890;
6.5. 18:00:00;1,400;;1,400;
6.5. 19:00:00;1,430;;1,430;
6.5. 20:00:00;0,690;;0,690;
6.5. 21:00:00;1,140;;1,140;
6.5. 22:00:00;;0,750;0,750;
6.5. 23:00:00;;0,700;0,700;
7.5. 00:00:00;;0,630;0,630;
7.5. 01:00:00;;0,630;0,630;
7.5. 02:00:00;;0,810;0,810;
7.5. 03:00:00;;5,670;5,670;
7.5. 04:00:00;;4,770;4,770;
7.5. 05:00:00;;3,950;3,950;
7.5. 06:00:00;;3,400;3,400;
7.5. 07:00:00;1,000;;1,000;
7.5. 08:00:00;0,770;;0,770;
7.5. 09:00:00;0,820;;0,820;
7.5. 10:00:00;1,010;;1,010;
7.5. 11:00:00;0,600;;0,600;
7.5. 12:00:00;1,030;;1,030;
7.5. 13:00:00;0,910;;0,910;
7.5. 14:00:00;0,650;;0,650;
7.5. 15:00:00;0,950;;0,950;
7.5. 16:00:00;0,740;;0,740;
7.5. 17:00:00;0,850;;0,850;
7.5. 18:00:00;1,030;;1,030;
7.5. 19:00:00;2,150;;2,150;
7.5. 20:00:00;0,680;;0,680;
7.5. 21:00:00;0,670;;0,670;
7.5. 22:00:00;;0,780;0,780;
7.5. 23:00:00;;0,930;0,930;
8.5. 00:00:00;;0,630;0,630;
8.5. 01:00:00;;0,640;0,640;
8.5. 02:00:00;;0,830;0,830;
8.5. 03:00:00;;5,570;5,570;
8.5. 04:00:00;;5,660;5,660;
8.5. 05:00:00;;4,390;4,390;
8.5. 06:00:00;;1,160;1,160;
8.5. 07:00:00;0,980;;0,980;
8.5. 08:00:00;0,830;;0,830;
8.5. 09:00:00;1,070;;1,070;
8.5. 10:00:00;1,030;;1,030;
8.5. 11:00:00;0,790;;0,790;
8.5. 12:00:00;0,610;;0,610;
8.5. 13:00:00;0,470;;0,470;
8.5. 14:00:00;0,530;;0,530;
8.5. 15:00:00;0,910;;0,910;
8.5. 16:00:00;1,010;;1,010;
8.5. 17:00:00;1,920;;1,920;
8.5. 18:00:00;1,040;;1,040;
8.5. 19:00:00;1,460;;1,460;
8.5. 20:00:00;0,620;;0,620;
8.5. 21:00:00;0,820;;0,820;
8.5. 22:00:00;;0,680;0,680;
8.5. 23:00:00;;0,950;0,950;
9.5. 00:00:00;;0,620;0,620;
9.5. 01:00:00;;0,620;0,620;
9.5. 02:00:00;;0,790;0,790;
9.5. 03:00:00;;5,190;5,190;
9.5. 04:00:00;;4,880;4,880;
9.5. 05:00:00;;4,450;4,450;
9.5. 06:00:00;;2,130;2,130;
9.5. 07:00:00;0,640;;0,640;
9.5. 08:00:00;0,740;;0,740;
9.5. 09:00:00;1,100;;1,100;
9.5. 10:00:00;0,850;;0,850;
9.5. 11:00:00;0,580;;0,580;
9.5. 12:00:00;0,300;;0,300;
9.5. 13:00:00;0,320;;0,320;
9.5. 14:00:00;1,050;;1,050;
9.5. 15:00:00;1,300;;1,300;
9.5. 16:00:00;0,640;;0,640;
9.5. 17:00:00;2,900;;2,900;
9.5. 18:00:00;0,760;;0,760;
9.5. 19:00:00;1,360;;1,360;
9.5. 20:00:00;0,750;;0,750;
9.5. 21:00:00;0,930;;0,930;
9.5. 22:00:00;;0,780;0,780;
9.5. 23:00:00;;0,890;0,890;
10.5. 00:00:00;;0,810;0,810;
10.5. 01:00:00;;0,680;0,680;
10.5. 02:00:00;;0,850;0,850;
10.5. 03:00:00;;5,430;5,430;
10.5. 04:00:00;;3,890;3,890;
10.5. 05:00:00;;1,710;1,710;
10.5. 06:00:00;;1,210;1,210;
10.5. 07:00:00;0,670;;0,670;
10.5. 08:00:00;0,760;;0,760;
10.5. 09:00:00;0,580;;0,580;
10.5. 10:00:00;0,730;;0,730;
10.5. 11:00:00;0,740;;0,740;
10.5. 12:00:00;0,500;;0,500;
10.5. 13:00:00;0,680;;0,680;
10.5. 14:00:00;0,260;;0,260;
10.5. 15:00:00;0,400;;0,400;
10.5. 16:00:00;2,640;;2,640;
10.5. 17:00:00;1,560;;1,560;
10.5. 18:00:00;1,090;;1,090;
10.5. 19:00:00;4,920;;4,920;
10.5. 20:00:00;4,170;;4,170;
10.5. 21:00:00;0,580;;0,580;
10.5. 22:00:00;;0,510;0,510;
10.5. 23:00:00;;0,590;0,590;
11.5. 00:00:00;;0,310;0,310;
11.5. 01:00:00;;0,310;0,310;
11.5. 02:00:00;;0,530;0,530;
11.5. 03:00:00;;5,050;5,050;
11.5. 04:00:00;;4,330;4,330;
11.5. 05:00:00;;2,770;2,770;
11.5. 06:00:00;;0,780;0,780;
11.5. 07:00:00;1,350;;1,350;
11.5. 08:00:00;1,710;;1,710;
11.5. 09:00:00;0,910;;0,910;
11.5. 10:00:00;1,100;;1,100;
11.5. 11:00:00;2,270;;2,270;
11.5. 12:00:00;1,030;;1,030;
11.5. 13:00:00;1,100;;1,100;
11.5. 14:00:00;0,740;;0,740;
11.5. 15:00:00;0,920;;0,920;
11.5. 16:00:00;1,340;;1,340;
11.5. 17:00:00;1,420;;1,420;
11.5. 18:00:00;0,920;;0,920;
11.5. 19:00:00;1,480;;1,480;
11.5. 20:00:00;1,210;;1,210;
11.5. 21:00:00;0,890;;0,890;
11.5. 22:00:00;;0,910;0,910;
11.5. 23:00:00;;1,110;1,110;
12.5. 00:00:00;;0,780;0,780;
12.5. 01:00:00;;0,790;0,790;
12.5. 02:00:00;;1,040;1,040;
12.5. 03:00:00;;5,970;5,970;
12.5. 04:00:00;;4,800;4,800;
12.5. 05:00:00;;1,410;1,410;
12.5. 06:00:00;;1,570;1,570;
12.5. 07:00:00;0,980;;0,980;
12.5. 08:00:00;1,170;;1,170;
12.5. 09:00:00;1,150;;1,150;
12.5. 10:00:00;1,220;;1,220;
12.5. 11:00:00;1,930;;1,930;
12.5. 12:00:00;0,930;;0,930;
12.5. 13:00:00;0,830;;0,830;
12.5. 14:00:00;1,140;;1,140;
12.5. 15:00:00;1,320;;1,320;
12.5. 16:00:00;1,700;;1,700;
12.5. 17:00:00;1,240;;1,240;
12.5. 18:00:00;0,530;;0,530;
12.5. 19:00:00;1,020;;1,020;
12.5. 20:00:00;1,200;;1,200;
12.5. 21:00:00;1,050;;1,050;
12.5. 22:00:00;;0,860;0,860;
12.5. 23:00:00;;1,060;1,060;
13.5. 00:00:00;;0,750;0,750;
13.5. 01:00:00;;0,760;0,760;
13.5. 02:00:00;;0,960;0,960;
13.5. 03:00:00;;5,940;5,940;
13.5. 04:00:00;;4,940;4,940;
13.5. 05:00:00;;4,490;4,490;
13.5. 06:00:00;;3,640;3,640;
13.5. 07:00:00;1,250;;1,250;
13.5. 08:00:00;0,920;;0,920;
13.5. 09:00:00;0,990;;0,990;
13.5. 10:00:00;1,130;;1,130;
13.5. 11:00:00;2,030;;2,030;
13.5. 12:00:00;0,890;;0,890;
13.5. 13:00:00;0,870;;0,870;
13.5. 14:00:00;0,730;;0,730;
13.5. 15:00:00;0,960;;0,960;
13.5. 16:00:00;1,860;;1,860;
13.5. 17:00:00;1,730;;1,730;
13.5. 18:00:00;0,550;;0,550;
13.5. 19:00:00;0,630;;0,630;
13.5. 20:00:00;0,890;;0,890;
13.5. 21:00:00;0,950;;0,950;
13.5. 22:00:00;;0,820;0,820;
13.5. 23:00:00;;1,080;1,080;
14.5. 00:00:00;;0,770;0,770;
14.5. 01:00:00;;0,740;0,740;
14.5. 02:00:00;;0,990;0,990;
14.5. 03:00:00;;6,160;6,160;
14.5. 04:00:00;;4,980;4,980;
14.5. 05:00:00;;2,990;2,990;
14.5. 06:00:00;;2,130;2,130;
14.5. 07:00:00;1,890;;1,890;
14.5. 08:00:00;0,850;;0,850;
14.5. 09:00:00;0,990;;0,990;
14.5. 10:00:00;2,010;;2,010;
14.5. 11:00:00;1,590;;1,590;
14.5. 12:00:00;0,830;;0,830;
14.5. 13:00:00;0,920;;0,920;
14.5. 14:00:00;1,080;;1,080;
14.5. 15:00:00;1,230;;1,230;
14.5. 16:00:00;1,560;;1,560;
14.5. 17:00:00;1,230;;1,230;
14.5. 18:00:00;0,560;;0,560;
14.5. 19:00:00;0,850;;0,850;
14.5. 20:00:00;1,440;;1,440;
14.5. 21:00:00;1,040;;1,040;
14.5. 22:00:00;;0,890;0,890;
14.5. 23:00:00;;0,890;0,890;
15.5. 00:00:00;;0,740;0,740;
15.5. 01:00:00;;0,730;0,730;
15.5. 02:00:00;;0,870;0,870;
15.5. 03:00:00;;5,860;5,860;
15.5. 04:00:00;;5,030;5,030;
15.5. 05:00:00;;2,710;2,710;
15.5. 06:00:00;;1,110;1,110;
15.5. 07:00:00;1,020;;1,020;
15.5. 08:00:00;1,000;;1,000;
15.5. 09:00:00;1,020;;1,020;
15.5. 10:00:00;1,210;;1,210;
15.5. 11:00:00;1,770;;1,770;
15.5. 12:00:00;1,640;;1,640;
15.5. 13:00:00;1,690;;1,690;
15.5. 14:00:00;1,110;;1,110;
15.5. 15:00:00;0,950;;0,950;
15.5. 16:00:00;1,540;;1,540;
15.5. 17:00:00;1,350;;1,350;
15.5. 18:00:00;1,630;;1,630;
15.5. 19:00:00;4,950;;4,950;
15.5. 20:00:00;3,910;;3,910;
15.5. 21:00:00;0,700;;0,700;
15.5. 22:00:00;;0,880;0,880;
15.5. 23:00:00;;1,100;1,100;
16.5. 00:00:00;;0,720;0,720;
16.5. 01:00:00;;0,710;0,710;
16.5. 02:00:00;;0,920;0,920;
16.5. 03:00:00;;5,360;5,360;
16.5. 04:00:00;;4,980;4,980;
16.5. 05:00:00;;4,690;4,690;
16.5. 06:00:00;;3,640;3,640;
16.5. 07:00:00;0,900;;0,900;
16.5. 08:00:00;0,970;;0,970;
16.5. 09:00:00;1,080;;1,080;
16.5. 10:00:00;1,100;;1,100;
16.5. 11:00:00;1,090;;1,090;
16.5. 12:00:00;0,750;;0,750;
16.5. 13:00:00;0,730;;0,730;
16.5. 14:00:00;1,210;;1,210;
16.5. 15:00:00;1,120;;1,120;
16.5. 16:00:00;1,650;;1,650;
16.5. 17:00:00;2,540;;2,540;
16.5. 18:00:00;0,960;;0,960;
16.5. 19:00:00;1,620;;1,620;
16.5. 20:00:00;1,640;;1,640;
16.5. 21:00:00;1,270;;1,270;
16.5. 22:00:00;;0,920;0,920;
16.5. 23:00:00;;1,120;1,120;
17.5. 00:00:00;;0,800;0,800;
17.5. 01:00:00;;0,790;0,790;
17.5. 02:00:00;;1,000;1,000;
17.5. 03:00:00;;6,110;6,110;
17.5. 04:00:00;;5,020;5,020;
17.5. 05:00:00;;5,010;5,010;
17.5. 06:00:00;;3,780;3,780;
17.5. 07:00:00;0,930;;0,930;
17.5. 08:00:00;0,840;;0,840;
17.5. 09:00:00;1,870;;1,870;
17.5. 10:00:00;2,320;;2,320;
17.5. 11:00:00;0,750;;0,750;
17.5. 12:00:00;1,280;;1,280;
17.5. 13:00:00;0,420;;0,420;
17.5. 14:00:00;0,250;;0,250;
17.5. 15:00:00;1,730;;1,730;
17.5. 16:00:00;1,790;;1,790;
17.5. 17:00:00;3,330;;3,330;
17.5. 18:00:00;1,210;;1,210;
17.5. 19:00:00;0,340;;0,340;
17.5. 20:00:00;0,690;;0,690;
17.5. 21:00:00;0,610;;0,610;
17.5. 22:00:00;;0,800;0,800;
17.5. 23:00:00;;0,720;0,720;
18.5. 00:00:00;;0,340;0,340;
18.5. 01:00:00;;0,370;0,370;
18.5. 02:00:00;;0,550;0,550;
18.5. 03:00:00;;5,580;5,580;
18.5. 04:00:00;;4,750;4,750;
18.5. 05:00:00;;3,100;3,100;
18.5. 06:00:00;;0,690;0,690;
18.5. 07:00:00;0,790;;0,790;
18.5. 08:00:00;0,520;;0,520;
18.5. 09:00:00;0,570;;0,570;
18.5. 10:00:00;0,860;;0,860;
18.5. 11:00:00;0,960;;0,960;
18.5. 12:00:00;0,610;;0,610;
18.5. 13:00:00;0,340;;0,340;
18.5. 14:00:00;0,930;;0,930;
18.5. 15:00:00;1,620;;1,620;
18.5. 16:00:00;1,930;;1,930;
18.5. 17:00:00;0,910;;0,910;
18.5. 18:00:00;0,510;;0,510;
18.5. 19:00:00;0,650;;0,650;
18.5. 20:00:00;0,850;;0,850;
18.5. 21:00:00;0,860;;0,860;
18.5. 22:00:00;;0,460;0,460;
18.5. 23:00:00;;0,860;0,860;
19.5. 00:00:00;;0,700;0,700;
19.5. 01:00:00;;0,710;0,710;
19.5. 02:00:00;;0,900;0,900;
19.5. 03:00:00;;5,450;5,450;
19.5. 04:00:00;;4,830;4,830;
19.5. 05:00:00;;2,850;2,850;
19.5. 06:00:00;;0,970;0,970;
19.5. 07:00:00;0,890;;0,890;
19.5. 08:00:00;0,730;;0,730;
19.5. 09:00:00;0,620;;0,620;
19.5. 10:00:00;0,510;;0,510;
19.5. 11:00:00;0,890;;0,890;
19.5. 12:00:00;0,740;;0,740;
19.5. 13:00:00;0,620;;0,620;
19.5. 14:00:00;0,600;;0,600;
19.5. 15:00:00;0,900;;0,900;
19.5. 16:00:00;1,610;;1,610;
19.5. 17:00:00;1,430;;1,430;
19.5. 18:00:00;0,870;;0,870;
19.5. 19:00:00;2,590;;2,590;
19.5. 20:00:00;1,180;;1,180;
19.5. 21:00:00;0,690;;0,690;
19.5. 22:00:00;;0,830;0,830;
19.5. 23:00:00;;1,030;1,030;
20.5. 00:00:00;;0,710;0,710;
20.5. 01:00:00;;0,720;0,720;
20.5. 02:00:00;;0,940;0,940;
20.5. 03:00:00;;5,570;5,570;
20.5. 04:00:00;;4,980;4,980;
20.5. 05:00:00;;2,400;2,400;
20.5. 06:00:00;;0,980;0,980;
20.5. 07:00:00;1,020;;1,020;
20.5. 08:00:00;0,970;;0,970;
20.5. 09:00:00;0,940;;0,940;
20.5. 10:00:00;1,250;;1,250;
20.5. 11:00:00;1,190;;1,190;
20.5. 12:00:00;1,070;;1,070;
20.5. 13:00:00;0,590;;0,590;
20.5. 14:00:00;0,840;;0,840;
20.5. 15:00:00;0,960;;0,960;
20.5. 16:00:00;1,620;;1,620;
20.5. 17:00:00;1,000;;1,000;
20.5. 18:00:00;0,260;;0,260;
20.5. 19:00:00;0,660;;0,660;
20.5. 20:00:00;0,540;;0,540;
20.5. 21:00:00;0,800;;0,800;
20.5. 22:00:00;;0,740;0,740;
20.5. 23:00:00;;0,970;0,970;
21.5. 00:00:00;;0,710;0,710;
21.5. 01:00:00;;0,730;0,730;
21.5. 02:00:00;;0,920;0,920;
21.5. 03:00:00;;5,620;5,620;
21.5. 04:00:00;;4,890;4,890;
21.5. 05:00:00;;4,290;4,290;
21.5. 06:00:00;;1,610;1,610;
21.5. 07:00:00;0,830;;0,830;
21.5. 08:00:00;0,910;;0,910;
21.5. 09:00:00;1,160;;1,160;
21.5. 10:00:00;0,710;;0,710;
21.5. 11:00:00;0,490;;0,490;
21.5. 12:00:00;0,390;;0,390;
21.5. 13:00:00;0,340;;0,340;
21.5. 14:00:00;0,280;;0,280;
21.5. 15:00:00;0,610;;0,610;
21.5. 16:00:00;0,540;;0,540;
21.5. 17:00:00;0,950;;0,950;
21.5. 18:00:00;0,250;;0,250;
21.5. 19:00:00;0,410;;0,410;
21.5. 20:00:00;0,350;;0,350;
21.5. 21:00:00;0,720;;0,720;
21.5. 22:00:00;;0,440;0,440;
21.5. 23:00:00;;0,410;0,410;
22.5. 00:00:00;;0,310;0,310;
22.5. 01:00:00;;0,290;0,290;
22.5. 02:00:00;;0,430;0,430;
22.5. 03:00:00;;2,360;2,360;
22.5. 04:00:00;;1,220;1,220;
22.5. 05:00:00;;0,570;0,570;
22.5. 06:00:00;;0,790;0,790;
22.5. 07:00:00;0,420;;0,420;
22.5. 08:00:00;0,650;;0,650;
22.5. 09:00:00;0,530;;0,530;
22.5. 10:00:00;0,400;;0,400;
22.5. 11:00:00;1,620;;1,620;
22.5. 12:00:00;0,920;;0,920;
22.5. 13:00:00;1,220;;1,220;
22.5. 14:00:00;1,120;;1,120;
22.5. 15:00:00;0,800;;0,800;
22.5. 16:00:00;0,890;;0,890;
22.5. 17:00:00;1,010;;1,010;
22.5. 18:00:00;2,570;;2,570;
22.5. 19:00:00;4,790;;4,790;
22.5. 20:00:00;3,940;;3,940;
22.5. 21:00:00;0,600;;0,600;
22.5. 22:00:00;;0,470;0,470;
22.5. 23:00:00;;0,580;0,580;
23.5. 00:00:00;;0,300;0,300;
23.5. 01:00:00;;0,310;0,310;
23.5. 02:00:00;;0,400;0,400;
23.5. 03:00:00;;3,540;3,540;
23.5. 04:00:00;;4,550;4,550;
23.5. 05:00:00;;3,890;3,890;
23.5. 06:00:00;;1,830;1,830;
23.5. 07:00:00;0,270;;0,270;
23.5. 08:00:00;0,510;;0,510;
23.5. 09:00:00;0,790;;0,790;
23.5. 10:00:00;2,760;;2,760;
23.5. 11:00:00;1,720;;1,720;
23.5. 12:00:00;0,460;;0,460;
23.5. 13:00:00;1,150;;1,150;
23.5. 14:00:00;0,590;;0,590;
23.5. 15:00:00;1,070;;1,070;
