Time period;Average power, day;Average power, night;Average power;Temperature
17.4. 13:00:00;3,920;;3,920;
17.4. 14:00:00;1,000;;1,000;
17.4. 15:00:00;0,850;;0,850;
17.4. 16:00:00;0,870;;0,870;
17.4. 17:00:00;1,090;;1,090;
17.4. 18:00:00;0,580;;0,580;
17.4. 19:00:00;6,780;;6,780;
17.4. 20:00:00;3,860;;3,860;
17.4. 21:00:00;1,690;;1,690;
17.4. 22:00:00;;0,740;0,740;
17.4. 23:00:00;;1,910;1,910;
18.4. 00:00:00;;2,120;2,120;
18.4. 01:00:00;;1,530;1,530;
18.4. 02:00:00;;1,620;1,620;
18.4. 03:00:00;;2,020;2,020;
18.4. 04:00:00;;1,610;1,610;
18.4. 05:00:00;;1,600;1,600;
18.4. 06:00:00;;2,620;2,620;
18.4. 07:00:00;3,300;;3,300;
18.4. 08:00:00;2,100;;2,100;
18.4. 09:00:00;0,890;;0,890;
18.4. 10:00:00;0,670;;0,670;
18.4. 11:00:00;0,730;;0,730;
18.4. 12:00:00;0,870;;0,870;
18.4. 13:00:00;1,250;;1,250;
18.4. 14:00:00;0,640;;0,640;
18.4. 15:00:00;0,520;;0,520;
18.4. 16:00:00;0,460;;0,460;
18.4. 17:00:00;1,260;;1,260;
18.4. 18:00:00;2,220;;2,220;
18.4. 19:00:00;1,910;;1,910;
18.4. 20:00:00;0,600;;0,600;
18.4. 21:00:00;0,760;;0,760;
18.4. 22:00:00;;0,800;0,800;
18.4. 23:00:00;;2,080;2,080;
19.4. 00:00:00;;2,200;2,200;
19.4. 01:00:00;;1,860;1,860;
19.4. 02:00:00;;2,010;2,010;
19.4. 03:00:00;;1,930;1,930;
19.4. 04:00:00;;1,400;1,400;
19.4. 05:00:00;;1,990;1,990;
19.4. 06:00:00;;2,070;2,070;
19.4. 07:00:00;1,500;;1,500;
19.4. 08:00:00;0,860;;0,860;
19.4. 09:00:00;0,750;;0,750;
19.4. 10:00:00;1,420;;1,420;
19.4. 11:00:00;0,990;;0,990;
19.4. 12:00:00;0,630;;0,630;
19.4. 13:00:00;0,630;;0,630;
19.4. 14:00:00;1,160;;1,160;
19.4. 15:00:00;1,670;;1,670;
19.4. 16:00:00;2,370;;2,370;
19.4. 17:00:00;0,550;;0,550;
19.4. 18:00:00;0,830;;0,830;
19.4. 19:00:00;0,890;;0,890;
19.4. 20:00:00;1,240;;1,240;
19.4. 21:00:00;1,390;;1,390;
19.4. 22:00:00;;0,810;0,810;
19.4. 23:00:00;;2,190;2,190;
20.4. 00:00:00;;2,230;2,230;
20.4. 01:00:00;;1,990;1,990;
20.4. 02:00:00;;2,250;2,250;
20.4. 03:00:00;;0,990;0,990;
20.4. 04:00:00;;0,640;0,640;
20.4. 05:00:00;;1,040;1,040;
20.4. 06:00:00;;1,300;1,300;
20.4. 07:00:00;1,820;;1,820;
20.4. 08:00:00;1,340;;1,340;
20.4. 09:00:00;1,030;;1,030;
20.4. 10:00:00;0,710;;0,710;
20.4. 11:00:00;1,430;;1,430;
20.4. 12:00:00;1,890;;1,890;
20.4. 13:00:00;1,310;;1,310;
20.4. 14:00:00;1,120;;1,120;
20.4. 15:00:00;0,830;;0,830;
20.4. 16:00:00;1,620;;1,620;
20.4. 17:00:00;1,100;;1,100;
20.4. 18:00:00;0,800;;0,800;
20.4. 19:00:00;1,470;;1,470;
20.4. 20:00:00;2,150;;2,150;
20.4. 21:00:00;1,470;;1,470;
20.4. 22:00:00;;1,970;1,970;
20.4. 23:00:00;;2,860;2,860;
21.4. 00:00:00;;2,110;2,110;
21.4. 01:00:00;;2,060;2,060;
21.4. 02:00:00;;2,070;2,070;
21.4. 03:00:00;;2,120;2,120;
21.4. 04:00:00;;2,060;2,060;
21.4. 05:00:00;;1,810;1,810;
21.4. 06:00:00;;1,600;1,600;
21.4. 07:00:00;2,030;;2,030;
21.4. 08:00:00;1,890;;1,890;
21.4. 09:00:00;1,300;;1,300;
21.4. 10:00:00;1,460;;1,460;
21.4. 11:00:00;1,050;;1,050;
21.4. 12:00:00;1,130;;1,130;
21.4. 13:00:00;0,690;;0,690;
21.4. 14:00:00;0,580;;0,580;
21.4. 15:00:00;0,510;;0,510;
21.4. 16:00:00;0,640;;0,640;
21.4. 17:00:00;0,990;;0,990;
21.4. 18:00:00;1,590;;1,590;
21.4. 19:00:00;1,940;;1,940;
21.4. 20:00:00;1,280;;1,280;
21.4. 21:00:00;0,680;;0,680;
21.4. 22:00:00;;0,830;0,830;
21.4. 23:00:00;;2,640;2,640;
22.4. 00:00:00;;1,760;1,760;
22.4. 01:00:00;;0,620;0,620;
22.4. 02:00:00;;1,040;1,040;
22.4. 03:00:00;;0,710;0,710;
22.4. 04:00:00;;1,670;1,670;
22.4. 05:00:00;;2,290;2,290;
22.4. 06:00:00;;2,070;2,070;
22.4. 07:00:00;1,050;;1,050;
22.4. 08:00:00;1,120;;1,120;
22.4. 09:00:00;1,270;;1,270;
22.4. 10:00:00;0,740;;0,740;
22.4. 11:00:00;0,560;;0,560;
22.4. 12:00:00;0,660;;0,660;
22.4. 13:00:00;0,640;;0,640;
22.4. 14:00:00;1,470;;1,470;
22.4. 15:00:00;1,430;;1,430;
22.4. 16:00:00;1,650;;1,650;
22.4. 17:00:00;0,990;;0,990;
22.4. 18:00:00;0,700;;0,700;
22.4. 19:00:00;1,130;;1,130;
22.4. 20:00:00;1,380;;1,380;
22.4. 21:00:00;0,840;;0,840;
22.4. 22:00:00;;0,810;0,810;
22.4. 23:00:00;;2,210;2,210;
23.4. 00:00:00;;1,830;1,830;
23.4. 01:00:00;;2,450;2,450;
23.4. 02:00:00;;1,810;1,810;
23.4. 03:00:00;;1,760;1,760;
23.4. 04:00:00;;1,570;1,570;
23.4. 05:00:00;;0,790;0,790;
23.4. 06:00:00;;1,540;1,540;
23.4. 07:00:00;1,440;;1,440;
23.4. 08:00:00;0,860;;0,860;
23.4. 09:00:00;1,490;;1,490;
23.4. 10:00:00;1,380;;1,380;
23.4. 11:00:00;3,930;;3,930;
23.4. 12:00:00;3,270;;3,270;
23.4. 13:00:00;2,070;;2,070;
23.4. 14:00:00;0,560;;0,560;
23.4. 15:00:00;1,040;;1,040;
23.4. 16:00:00;2,910;;2,910;
23.4. 17:00:00;1,470;;1,470;
23.4. 18:00:00;0,660;;0,660;
23.4. 19:00:00;0,680;;0,680;
23.4. 20:00:00;0,740;;0,740;
23.4. 21:00:00;1,390;;1,390;
23.4. 22:00:00;;1,700;1,700;
23.4. 23:00:00;;3,320;3,320;
24.4. 00:00:00;;1,930;1,930;
24.4. 01:00:00;;1,920;1,920;
24.4. 02:00:00;;1,950;1,950;
24.4. 03:00:00;;2,320;2,320;
24.4. 04:00:00;;2,770;2,770;
24.4. 05:00:00;;2,090;2,090;
24.4. 06:00:00;;1,980;1,980;
24.4. 07:00:00;2,830;;2,830;
24.4. 08:00:00;3,180;;3,180;
24.4. 09:00:00;2,650;;2,650;
24.4. 10:00:00;0,940;;0,940;
24.4. 11:00:00;0,890;;0,890;
24.4. 12:00:00;0,930;;0,930;
24.4. 13:00:00;1,640;;1,640;
24.4. 14:00:00;1,350;;1,350;
24.4. 15:00:00;3,830;;3,830;
24.4. 16:00:00;3,350;;3,350;
24.4. 17:00:00;1,970;;1,970;
24.4. 18:00:00;5,500;;5,500;
24.4. 19:00:00;5,580;;5,580;
24.4. 20:00:00;3,820;;3,820;
24.4. 21:00:00;2,040;;2,040;
24.4. 22:00:00;;0,820;0,820;
24.4. 23:00:00;;2,120;2,120;
25.4. 00:00:00;;1,880;1,880;
25.4. 01:00:00;;2,690;2,690;
25.4. 02:00:00;;1,780;1,780;
25.4. 03:00:00;;2,250;2,250;
25.4. 04:00:00;;2,800;2,800;
25.4. 05:00:00;;2,510;2,510;
25.4. 06:00:00;;2,260;2,260;
25.4. 07:00:00;2,680;;2,680;
25.4. 08:00:00;1,900;;1,900;
25.4. 09:00:00;1,010;;1,010;
25.4. 10:00:00;0,980;;0,980;
25.4. 11:00:00;0,910;;0,910;
25.4. 12:00:00;0,620;;0,620;
25.4. 13:00:00;1,820;;1,820;
25.4. 14:00:00;1,380;;1,380;
25.4. 15:00:00;1,690;;1,690;
25.4. 16:00:00;0,900;;0,900;
25.4. 17:00:00;0,570;;0,570;
25.4. 18:00:00;0,870;;0,870;
25.4. 19:00:00;1,290;;1,290;
25.4. 20:00:00;1,690;;1,690;
25.4. 21:00:00;0,810;;0,810;
25.4. 22:00:00;;0,810;0,810;
25.4. 23:00:00;;2,710;2,710;
26.4. 00:00:00;;3,060;3,060;
26.4. 01:00:00;;2,700;2,700;
26.4. 02:00:00;;1,800;1,800;
26.4. 03:00:00;;2,250;2,250;
26.4. 04:00:00;;2,700;2,700;
26.4. 05:00:00;;2,480;2,480;
26.4. 06:00:00;;1,080;1,080;
26.4. 07:00:00;1,190;;1,190;
26.4. 08:00:00;1,250;;1,250;
26.4. 09:00:00;1,950;;1,950;
26.4. 10:00:00;1,890;;1,890;
26.4. 11:00:00;1,250;;1,250;
26.4. 12:00:00;0,810;;0,810;
26.4. 13:00:00;0,740;;0,740;
26.4. 14:00:00;1,470;;1,470;
26.4. 15:00:00;1,060;;1,060;
26.4. 16:00:00;1,390;;1,390;
26.4. 17:00:00;0,850;;0,850;
26.4. 18:00:00;0,880;;0,880;
26.4. 19:00:00;2,530;;2,530;
26.4. 20:00:00;2,460;;2,460;
26.4. 21:00:00;1,830;;1,830;
26.4. 22:00:00;;0,950;0,950;
26.4. 23:00:00;;2,950;2,950;
27.4. 00:00:00;;2,790;2,790;
27.4. 01:00:00;;2,120;2,120;
27.4. 02:00:00;;1,740;1,740;
27.4. 03:00:00;;1,730;1,730;
27.4. 04:00:00;;1,830;1,830;
27.4. 05:00:00;;1,800;1,800;
27.4. 06:00:00;;1,610;1,610;
27.4. 07:00:00;1,880;;1,880;
27.4. 08:00:00;0,830;;0,830;
27.4. 09:00:00;1,430;;1,430;
27.4. 10:00:00;1,340;;1,340;
27.4. 11:00:00;1,450;;1,450;
27.4. 12:00:00;1,050;;1,050;
27.4. 13:00:00;0,930;;0,930;
27.4. 14:00:00;1,440;;1,440;
27.4. 15:00:00;1,530;;1,530;
27.4. 16:00:00;1,080;;1,080;
27.4. 17:00:00;2,060;;2,060;
27.4. 18:00:00;1,560;;1,560;
27.4. 19:00:00;1,050;;1,050;
27.4. 20:00:00;1,100;;1,100;
27.4. 21:00:00;0,860;;0,860;
27.4. 22:00:00;;0,800;0,800;
27.4. 23:00:00;;2,060;2,060;
28.4. 00:00:00;;2,110;2,110;
28.4. 01:00:00;;2,610;2,610;
28.4. 02:00:00;;2,520;2,520;
28.4. 03:00:00;;2,870;2,870;
28.4. 04:00:00;;2,380;2,380;
28.4. 05:00:00;;2,840;2,840;
28.4. 06:00:00;;2,610;2,610;
28.4. 07:00:00;1,720;;1,720;
28.4. 08:00:00;0,720;;0,720;
28.4. 09:00:00;0,620;;0,620;
28.4. 10:00:00;1,210;;1,210;
28.4. 11:00:00;0,940;;0,940;
28.4. 12:00:00;1,080;;1,080;
28.4. 13:00:00;1,120;;1,120;
28.4. 14:00:00;1,180;;1,180;
28.4. 15:00:00;1,010;;1,010;
28.4. 16:00:00;0,900;;0,900;
28.4. 17:00:00;0,570;;0,570;
28.4. 18:00:00;0,660;;0,660;
28.4. 19:00:00;0,720;;0,720;
28.4. 20:00:00;0,870;;0,870;
28.4. 21:00:00;1,400;;1,400;
28.4. 22:00:00;;0,820;0,820;
28.4. 23:00:00;;2,420;2,420;
29.4. 00:00:00;;1,840;1,840;
29.4. 01:00:00;;1,650;1,650;
29.4. 02:00:00;;0,930;0,930;
29.4. 03:00:00;;1,010;1,010;
29.4. 04:00:00;;0,530;0,530;
29.4. 05:00:00;;1,310;1,310;
29.4. 06:00:00;;1,500;1,500;
29.4. 07:00:00;0,790;;0,790;
29.4. 08:00:00;1,160;;1,160;
29.4. 09:00:00;0,810;;0,810;
29.4. 10:00:00;0,910;;0,910;
29.4. 11:00:00;1,080;;1,080;
29.4. 12:00:00;1,080;;1,080;
29.4. 13:00:00;0,550;;0,550;
29.4. 14:00:00;1,110;;1,110;
29.4. 15:00:00;0,800;;0,800;
29.4. 16:00:00;0,340;;0,340;
29.4. 17:00:00;0,440;;0,440;
29.4. 18:00:00;1,330;;1,330;
29.4. 19:00:00;0,850;;0,850;
29.4. 20:00:00;0,770;;0,770;
29.4. 21:00:00;1,020;;1,020;
29.4. 22:00:00;;0,860;0,860;
29.4. 23:00:00;;2,550;2,550;
30.4. 00:00:00;;2,110;2,110;
30.4. 01:00:00;;1,680;1,680;
30.4. 02:00:00;;2,070;2,070;
30.4. 03:00:00;;1,980;1,980;
30.4. 04:00:00;;0,830;0,830;
30.4. 05:00:00;;1,130;1,130;
30.4. 06:00:00;;1,200;1,200;
30.4. 07:00:00;0,610;;0,610;
30.4. 08:00:00;1,180;;1,180;
30.4. 09:00:00;1,080;;1,080;
30.4. 10:00:00;1,690;;1,690;
30.4. 11:00:00;2,490;;2,490;
30.4. 12:00:00;2,930;;2,930;
30.4. 13:00:00;0,510;;0,510;
30.4. 14:00:00;0,600;;0,600;
30.4. 15:00:00;0,510;;0,510;
30.4. 16:00:00;2,450;;2,450;
30.4. 17:00:00;2,200;;2,200;
30.4. 18:00:00;0,790;;0,790;
30.4. 19:00:00;2,040;;2,040;
30.4. 20:00:00;1,520;;1,520;
30.4. 21:00:00;1,210;;1,210;
30.4. 22:00:00;;1,350;1,350;
30.4. 23:00:00;;2,350;2,350;
1.5. 00:00:00;;1,510;1,510;
1.5. 01:00:00;;1,690;1,690;
1.5. 02:00:00;;1,540;1,540;
1.5. 03:00:00;;2,180;2,180;
1.5. 04:00:00;;0,760;0,760;
1.5. 05:00:00;;0,910;0,910;
1.5. 06:00:00;;1,190;1,190;
1.5. 07:00:00;0,820;;0,820;
1.5. 08:00:00;1,440;;1,440;
1.5. 09:00:00;1,820;;1,820;
1.5. 10:00:00;1,880;;1,880;
1.5. 11:00:00;1,410;;1,410;
1.5. 12:00:00;0,750;;0,750;
1.5. 13:00:00;0,510;;0,510;
1.5. 14:00:00;0,890;;0,890;
1.5. 15:00:00;0,400;;0,400;
1.5. 16:00:00;0,240;;0,240;
1.5. 17:00:00;0,760;;0,760;
1.5. 18:00:00;5,120;;5,120;
1.5. 19:00:00;3,610;;3,610;
1.5. 20:00:00;1,490;;1,490;
1.5. 21:00:00;1,070;;1,070;
1.5. 22:00:00;;0,630;0,630;
1.5. 23:00:00;;2,340;2,340;
2.5. 00:00:00;;2,090;2,090;
2.5. 01:00:00;;1,940;1,940;
2.5. 02:00:00;;2,300;2,300;
2.5. 03:00:00;;1,540;1,540;
2.5. 04:00:00;;1,560;1,560;
2.5. 05:00:00;;1,970;1,970;
2.5. 06:00:00;;2,260;2,260;
2.5. 07:00:00;2,240;;2,240;
2.5. 08:00:00;2,080;;2,080;
2.5. 09:00:00;0,560;;0,560;
2.5. 10:00:00;0,350;;0,350;
2.5. 11:00:00;0,420;;0,420;
2.5. 12:00:00;0,320;;0,320;
2.5. 13:00:00;0,640;;0,640;
2.5. 14:00:00;0,730;;0,730;
2.5. 15:00:00;0,620;;0,620;
2.5. 16:00:00;0,260;;0,260;
2.5. 17:00:00;0,220;;0,220;
2.5. 18:00:00;0,760;;0,760;
2.5. 19:00:00;1,230;;1,230;
2.5. 20:00:00;2,360;;2,360;
2.5. 21:00:00;0,950;;0,950;
2.5. 22:00:00;;0,490;0,490;
2.5. 23:00:00;;1,800;1,800;
3.5. 00:00:00;;1,340;1,340;
3.5. 01:00:00;;1,480;1,480;
3.5. 02:00:00;;1,670;1,670;
3.5. 03:00:00;;1,750;1,750;
3.5. 04:00:00;;0,670;0,670;
3.5. 05:00:00;;0,250;0,250;
3.5. 06:00:00;;1,580;1,580;
3.5. 07:00:00;1,850;;1,850;
3.5. 08:00:00;1,650;;1,650;
3.5. 09:00:00;0,750;;0,750;
3.5. 10:00:00;0,790;;0,790;
3.5. 11:00:00;0,970;;0,970;
3.5. 12:00:00;0,360;;0,360;
3.5. 13:00:00;0,310;;0,310;
3.5. 14:00:00;1,000;;1,000;
3.5. 15:00:00;0,350;;0,350;
3.5. 16:00:00;0,210;;0,210;
3.5. 17:00:00;0,240;;0,240;
3.5. 18:00:00;0,900;;0,900;
3.5. 19:00:00;0,890;;0,890;
3.5. 20:00:00;0,720;;0,720;
3.5. 21:00:00;1,110;;1,110;
3.5. 22:00:00;;0,730;0,730;
3.5. 23:00:00;;1,780;1,780;
4.5. 00:00:00;;1,240;1,240;
4.5. 01:00:00;;1,280;1,280;
4.5. 02:00:00;;1,620;1,620;
4.5. 03:00:00;;1,700;1,700;
4.5. 04:00:00;;1,280;1,280;
4.5. 05:00:00;;0,450;0,450;
4.5. 06:00:00;;1,120;1,120;
4.5. 07:00:00;1,600;;1,600;
4.5. 08:00:00;0,810;;0,810;
4.5. 09:00:00;0,720;;0,720;
4.5. 10:00:00;0,140;;0,140;
4.5. 11:00:00;0,660;;0,660;
4.5. 12:00:00;0,670;;0,670;
4.5. 13:00:00;0,260;;0,260;
4.5. 14:00:00;0,740;;0,740;
4.5. 15:00:00;0,590;;0,590;
4.5. 16:00:00;0,250;;0,250;
4.5. 17:00:00;0,200;;0,200;
4.5. 18:00:00;0,700;;0,700;
4.5. 19:00:00;0,830;;0,830;
4.5. 20:00:00;0,870;;0,870;
4.5. 21:00:00;1,050;;1,050;
4.5. 22:00:00;;0,590;0,590;
4.5. 23:00:00;;2,070;2,070;
5.5. 00:00:00;;1,670;1,670;
5.5. 01:00:00;;1,620;1,620;
5.5. 02:00:00;;1,980;1,980;
5.5. 03:00:00;;2,030;2,030;
5.5. 04:00:00;;1,830;1,830;
5.5. 05:00:00;;0,520;0,520;
5.5. 06:00:00;;0,510;0,510;
5.5. 07:00:00;1,390;;1,390;
5.5. 08:00:00;0,980;;0,980;
5.5. 09:00:00;1,320;;1,320;
5.5. 10:00:00;0,490;;0,490;
5.5. 11:00:00;0,350;;0,350;
5.5. 12:00:00;0,450;;0,450;
5.5. 13:00:00;0,310;;0,310;
5.5. 14:00:00;0,200;;0,200;
5.5. 15:00:00;0,910;;0,910;
5.5. 16:00:00;1,600;;1,600;
5.5. 17:00:00;0,690;;0,690;
5.5. 18:00:00;0,200;;0,200;
5.5. 19:00:00;0,440;;0,440;
5.5. 20:00:00;0,930;;0,930;
5.5. 21:00:00;1,030;;1,030;
5.5. 22:00:00;;0,800;0,800;
5.5. 23:00:00;;2,330;2,330;
6.5. 00:00:00;;1,640;1,640;
6.5. 01:00:00;;1,490;1,490;
6.5. 02:00:00;;1,450;1,450;
6.5. 03:00:00;;1,410;1,410;
6.5. 04:00:00;;1,520;1,520;
6.5. 05:00:00;;1,120;1,120;
6.5. 06:00:00;;1,100;1,100;
6.5. 07:00:00;0,310;;0,310;
6.5. 08:00:00;0,380;;0,380;
6.5. 09:00:00;0,730;;0,730;
6.5. 10:00:00;1,020;;1,020;
6.5. 11:00:00;0,910;;0,910;
6.5. 12:00:00;0,700;;0,700;
6.5. 13:00:00;1,030;;1,030;
6.5. 14:00:00;0,260;;0,260;
6.5. 15:00:00;0,170;;0,170;
6.5. 16:00:00;0,300;;0,300;
6.5. 17:00:00;0,290;;0,290;
6.5. 18:00:00;0,260;;0,260;
6.5. 19:00:00;0,270;;0,270;
6.5. 20:00:00;0,820;;0,820;
6.5. 21:00:00;0,760;;0,760;
6.5. 22:00:00;;0,390;0,390;
6.5. 23:00:00;;2,080;2,080;
7.5. 00:00:00;;1,880;1,880;
7.5. 01:00:00;;1,530;1,530;
7.5. 02:00:00;;1,240;1,240;
7.5. 03:00:00;;2,120;2,120;
7.5. 04:00:00;;0,730;0,730;
7.5. 05:00:00;;0,220;0,220;
7.5. 06:00:00;;0,630;0,630;
7.5. 07:00:00;0,240;;0,240;
7.5. 08:00:00;0,640;;0,640;
7.5. 09:00:00;1,450;;1,450;
7.5. 10:00:00;0,880;;0,880;
7.5. 11:00:00;0,190;;0,190;
7.5. 12:00:00;0,700;;0,700;
7.5. 13:00:00;1,530;;1,530;
7.5. 14:00:00;2,350;;2,350;
7.5. 15:00:00;1,560;;1,560;
7.5. 16:00:00;1,510;;1,510;
7.5. 17:00:00;1,090;;1,090;
7.5. 18:00:00;1,890;;1,890;
7.5. 19:00:00;5,600;;5,600;
7.5. 20:00:00;3,520;;3,520;
7.5. 21:00:00;0,380;;0,380;
7.5. 22:00:00;;0,420;0,420;
7.5. 23:00:00;;1,650;1,650;
8.5. 00:00:00;;1,250;1,250;
8.5. 01:00:00;;1,270;1,270;
8.5. 02:00:00;;1,320;1,320;
8.5. 03:00:00;;1,820;1,820;
8.5. 04:00:00;;2,450;2,450;
8.5. 05:00:00;;1,920;1,920;
8.5. 06:00:00;;1,750;1,750;
8.5. 07:00:00;1,360;;1,360;
8.5. 08:00:00;1,130;;1,130;
8.5. 09:00:00;0,440;;0,440;
8.5. 10:00:00;0,160;;0,160;
8.5. 11:00:00;0,550;;0,550;
8.5. 12:00:00;0,490;;0,490;
8.5. 13:00:00;0,190;;0,190;
8.5. 14:00:00;0,380;;0,380;
8.5. 15:00:00;0,830;;0,830;
8.5. 16:00:00;0,250;;0,250;
8.5. 17:00:00;0,860;;0,860;
8.5. 18:00:00;0,500;;0,500;
8.5. 19:00:00;0,850;;0,850;
8.5. 20:00:00;2,770;;2,770;
8.5. 21:00:00;2,990;;2,990;
8.5. 22:00:00;;0,400;0,400;
8.5. 23:00:00;;1,350;1,350;
9.5. 00:00:00;;1,260;1,260;
9.5. 01:00:00;;1,250;1,250;
9.5. 02:00:00;;1,040;1,040;
9.5. 03:00:00;;0,260;0,260;
9.5. 04:00:00;;0,650;0,650;
9.5. 05:00:00;;0,430;0,430;
9.5. 06:00:00;;0,440;0,440;
9.5. 07:00:00;1,070;;1,070;
9.5. 08:00:00;0,350;;0,350;
9.5. 09:00:00;0,330;;0,330;
9.5. 10:00:00;0,810;;0,810;
9.5. 11:00:00;0,810;;0,810;
9.5. 12:00:00;0,340;;0,340;
9.5. 13:00:00;0,230;;0,230;
9.5. 14:00:00;0,240;;0,240;
9.5. 15:00:00;1,310;;1,310;
9.5. 16:00:00;0,700;;0,700;
9.5. 17:00:00;0,210;;0,210;
9.5. 18:00:00;1,480;;1,480;
9.5. 19:00:00;1,680;;1,680;
9.5. 20:00:00;0,570;;0,570;
9.5. 21:00:00;0,480;;0,480;
9.5. 22:00:00;;0,470;0,470;
9.5. 23:00:00;;1,410;1,410;
10.5. 00:00:00;;1,270;1,270;
10.5. 01:00:00;;1,330;1,330;
10.5. 02:00:00;;1,860;1,860;
10.5. 03:00:00;;2,380;2,380;
10.5. 04:00:00;;1,610;1,610;
10.5. 05:00:00;;0,590;0,590;
10.5. 06:00:00;;0,470;0,470;
10.5. 07:00:00;0,470;;0,470;
10.5. 08:00:00;0,930;;0,930;
10.5. 09:00:00;0,330;;0,330;
10.5. 10:00:00;0,280;;0,280;
10.5. 11:00:00;1,190;;1,190;
10.5. 12:00:00;0,710;;0,710;
10.5. 13:00:00;0,370;;0,370;
10.5. 14:00:00;0,380;;0,380;
10.5. 15:00:00;1,930;;1,930;
10.5. 16:00:00;1,240;;1,240;
10.5. 17:00:00;0,360;;0,360;
10.5. 18:00:00;0,550;;0,550;
10.5. 19:00:00;1,310;;1,310;
10.5. 20:00:00;0,980;;0,980;
10.5. 21:00:00;0,430;;0,430;
10.5. 22:00:00;;0,500;0,500;
10.5. 23:00:00;;1,570;1,570;
11.5. 00:00:00;;1,330;1,330;
11.5. 01:00:00;;1,260;1,260;
11.5. 02:00:00;;1,260;1,260;
11.5. 03:00:00;;1,280;1,280;
11.5. 04:00:00;;1,150;1,150;
11.5. 05:00:00;;0,750;0,750;
11.5. 06:00:00;;0,420;0,420;
11.5. 07:00:00;0,930;;0,930;
11.5. 08:00:00;0,400;;0,400;
11.5. 09:00:00;0,170;;0,170;
11.5. 10:00:00;0,170;;0,170;
11.5. 11:00:00;0,430;;0,430;
11.5. 12:00:00;0,830;;0,830;
11.5. 13:00:00;0,830;;0,830;
11.5. 14:00:00;0,340;;0,340;
11.5. 15:00:00;0,870;;0,870;
11.5. 16:00:00;0,210;;0,210;
11.5. 17:00:00;0,730;;0,730;
11.5. 18:00:00;0,210;;0,210;
11.5. 19:00:00;0,160;;0,160;
11.5. 20:00:00;0,530;;0,530;
11.5. 21:00:00;0,860;;0,860;
11.5. 22:00:00;;1,140;1,140;
11.5. 23:00:00;;1,960;1,960;
12.5. 00:00:00;;1,550;1,550;
12.5. 01:00:00;;2,120;2,120;
12.5. 02:00:00;;2,140;2,140;
12.5. 03:00:00;;2,630;2,630;
12.5. 04:00:00;;1,920;1,920;
12.5. 05:00:00;;1,750;1,750;
12.5. 06:00:00;;1,170;1,170;
12.5. 07:00:00;0,580;;0,580;
12.5. 08:00:00;0,460;;0,460;
12.5. 09:00:00;0,810;;0,810;
12.5. 10:00:00;0,250;;0,250;
12.5. 11:00:00;0,170;;0,170;
12.5. 12:00:00;0,420;;0,420;
12.5. 13:00:00;0,940;;0,940;
12.5. 14:00:00;1,090;;1,090;
12.5. 15:00:00;1,550;;1,550;
12.5. 16:00:00;0,410;;0,410;
12.5. 17:00:00;0,150;;0,150;
12.5. 18:00:00;0,150;;0,150;
12.5. 19:00:00;0,450;;0,450;
12.5. 20:00:00;0,290;;0,290;
12.5. 21:00:00;0,440;;0,440;
12.5. 22:00:00;;1,110;1,110;
12.5. 23:00:00;;2,110;2,110;
13.5. 00:00:00;;1,530;1,530;
13.5. 01:00:00;;1,480;1,480;
13.5. 02:00:00;;1,580;1,580;
13.5. 03:00:00;;2,470;2,470;
13.5. 04:00:00;;1,760;1,760;
13.5. 05:00:00;;0,850;0,850;
13.5. 06:00:00;;0,370;0,370;
13.5. 07:00:00;0,740;;0,740;
13.5. 08:00:00;0,240;;0,240;
13.5. 09:00:00;0,190;;0,190;
13.5. 10:00:00;0,810;;0,810;
13.5. 11:00:00;0,330;;0,330;
13.5. 12:00:00;0,260;;0,260;
13.5. 13:00:00;0,320;;0,320;
13.5. 14:00:00;0,310;;0,310;
13.5. 15:00:00;0,510;;0,510;
13.5. 16:00:00;1,780;;1,780;
13.5. 17:00:00;1,830;;1,830;
13.5. 18:00:00;0,300;;0,300;
13.5. 19:00:00;0,230;;0,230;
13.5. 20:00:00;0,350;;0,350;
13.5. 21:00:00;0,340;;0,340;
13.5. 22:00:00;;0,360;0,360;
13.5. 23:00:00;;1,780;1,780;
14.5. 00:00:00;;1,870;1,870;
14.5. 01:00:00;;1,340;1,340;
14.5. 02:00:00;;1,660;1,660;
14.5. 03:00:00;;0,630;0,630;
14.5. 04:00:00;;0,280;0,280;
14.5. 05:00:00;;0,830;0,830;
14.5. 06:00:00;;1,570;1,570;
14.5. 07:00:00;0,900;;0,900;
14.5. 08:00:00;0,610;;0,610;
14.5. 09:00:00;0,740;;0,740;
14.5. 10:00:00;1,100;;1,100;
14.5. 11:00:00;0,760;;0,760;
14.5. 12:00:00;0,640;;0,640;
14.5. 13:00:00;3,460;;3,460;
14.5. 14:00:00;1,490;;1,490;
14.5. 15:00:00;0,780;;0,780;
14.5. 16:00:00;0,870;;0,870;
14.5. 17:00:00;1,590;;1,590;
14.5. 18:00:00;1,320;;1,320;
14.5. 19:00:00;1,110;;1,110;
14.5. 20:00:00;2,100;;2,100;
14.5. 21:00:00;1,680;;1,680;
14.5. 22:00:00;;0,590;0,590;
14.5. 23:00:00;;1,520;1,520;
15.5. 00:00:00;;1,270;1,270;
15.5. 01:00:00;;0,340;0,340;
15.5. 02:00:00;;0,250;0,250;
15.5. 03:00:00;;0,660;0,660;
15.5. 04:00:00;;0,230;0,230;
15.5. 05:00:00;;0,300;0,300;
